country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_gbp,employee_ni_monthly_gbp,employer_ni_monthly_gbp,employee_pension_monthly_gbp,employer_pension_monthly_gbp,employee_contributions_monthly_gbp,employer_contributions_monthly_gbp,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_gbp,personal_allowance_annual_gbp,annual_taxable_income_gbp,income_tax_monthly_gbp,net_after_income_tax_monthly_gbp,employer_cost_monthly_gbp,social_wedge_monthly_gbp,total_wedge_after_income_tax_monthly_gbp,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_gbp,delta_net_before_income_tax_monthly_gbp,delta_net_after_income_tax_monthly_gbp,delta_employer_cost_monthly_gbp,delta_social_wedge_monthly_gbp,delta_total_wedge_after_income_tax_monthly_gbp,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.35,6919.023,305.93,975.35,183.46,110.08,489.39,1085.43,0.07073108443200724,0.15687619480380396,6429.633,12570.0,68256.74,1842.01,4587.623,8004.453,1574.82,3416.83,1.2449315536361096,1.7447931096343359,20.653800000000047,20.243800000000192,10.94380000000001,23.743800000000192,3.5,12.799999999999727,0.9801489314315113,0.5298685956095239,1.1496092728698901,0.169460341438379,0.6197406772603442
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.36,6939.6768,306.34,978.45,183.46,110.08,489.8,1088.53,0.07057965581336582,0.15685600804925093,6449.8768,12570.0,68504.66,1851.3,4598.5768,8028.2068,1578.33,3429.63,1.2447069996747844,1.745802483933725,20.653800000000047,20.243800000000192,10.953800000000228,23.7537999999995,3.509999999999991,12.800000000000182,0.9801489314315113,0.5303527680136442,1.1500934452739664,0.1699445138424882,0.6197406772603663
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.37,6960.3306,306.76,981.55,183.46,110.08,490.22,1091.63,0.07043056259425379,0.15683594109739554,6470.1106,12570.0,68752.46,1860.6,4609.5106,8051.9606,1581.85,3442.45,1.2444857743235487,1.746814640148566,20.653800000000047,20.233799999999974,10.933799999999792,23.75380000000041,3.519999999999982,12.819999999999709,0.979664759027391,0.5293844232054037,1.1500934452740104,0.17042868624659743,0.6207090220685627
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.38,6980.9844,307.17,984.65,183.46,110.08,490.63,1094.73,0.0702809191208048,0.1568159928849003,6490.3544,12570.0,69000.26,1869.89,4620.4644,8075.7144,1585.36,3455.25,1.2442640112225614,1.7478144404705296,20.653800000000047,20.243800000000192,10.953800000000228,23.7537999999995,3.509999999999991,12.800000000000182,0.9801489314315113,0.5303527680136442,1.1500934452739664,0.1699445138424882,0.6197406772603663
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.39,7001.6382,307.58,987.75,183.46,110.08,491.04,1097.83,0.07013215849970653,0.1567961623609743,6510.5982,12570.0,69248.18,1879.19,4631.4082,8099.4682,1588.87,3468.06,1.24404362720464,1.748813287500765,20.653800000000047,20.243800000000192,10.94380000000001,23.75380000000041,3.509999999999991,12.809999999999945,0.9801489314315113,0.5298685956095239,1.1500934452740104,0.1699445138424882,0.6202248496644645
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.4,7022.292,308.0,990.84,183.46,110.08,491.46,1100.92,0.06998569697756801,0.1567750244507064,6530.832,12570.0,69495.98,1888.48,4642.352,8123.212,1592.38,3480.86,1.243824982789329,1.74980527112119,20.653800000000047,20.233799999999974,10.94380000000001,23.743800000000192,3.5100000000002183,12.800000000000182,0.979664759027391,0.5298685956095239,1.1496092728698901,0.16994451384249923,0.6197406772603663
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.41,7042.9458,308.41,993.94,183.46,110.08,491.87,1104.02,0.06983867460686691,0.1567554303768744,6551.0758,12570.0,69743.9,1897.78,4653.2958,8146.9658,1595.89,3493.67,1.2436073171371334,1.7507947377856354,20.653800000000047,20.243799999999283,10.94380000000001,23.7537999999995,3.509999999999991,12.809999999999945,0.9801489314314672,0.5298685956095239,1.1500934452739664,0.1699445138424882,0.6202248496644645
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.42,7063.5996,308.82,997.04,183.46,110.08,492.28,1107.12,0.06969251201611144,0.15673595088826947,6571.3196,12570.0,69991.7,1907.07,4664.2496,8170.7196,1599.4,3506.47,1.243390992579329,1.7517758054800494,20.653799999999137,20.243800000000192,10.953800000000228,23.75380000000041,3.509999999999991,12.799999999999727,0.9801489314315543,0.5303527680136675,1.150093445274061,0.1699445138424957,0.6197406772603715
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.43,7084.2534,309.24,1000.14,183.46,110.08,492.7,1110.22,0.06954861326671347,0.1567165849826885,6591.5534,12570.0,70239.5,1916.36,4675.1934,8194.4734,1602.92,3519.28,1.2431778827734294,1.752756025023478,20.653800000000047,20.233799999999974,10.94380000000001,23.75380000000041,3.519999999999982,12.8100000000004,0.979664759027391,0.5298685956095239,1.1500934452740104,0.17042868624659743,0.6202248496644865
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.44,7104.9072,309.65,1003.24,183.46,110.08,493.11,1113.32,0.0694041436600326,0.1566973316695818,6611.7972,12570.0,70487.42,1925.66,4686.1372,8218.2272,1606.43,3532.09,1.2429641973894783,1.753731666243148,20.653800000000047,20.243800000000192,10.94380000000001,23.75379999999859,3.509999999999991,12.809999999999945,0.9801489314315113,0.5298685956095239,1.1500934452739224,0.1699445138424882,0.6202248496644645
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.45,7125.561,310.06,1006.33,183.46,110.08,493.52,1116.41,0.069260511558318,0.1566767865716117,6632.041,12570.0,70735.22,1934.95,4697.091,8241.971,1609.93,3544.88,1.2427503086907936,1.754696896440797,20.653800000000047,20.243800000000192,10.953800000000228,23.743800000000192,3.5,12.789999999999964,0.9801489314315113,0.5303527680136442,1.1496092728698901,0.169460341438379,0.6192565048562461
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.46,7146.2148,310.47,1009.43,183.46,110.08,493.93,1119.51,0.06911770969996592,0.1566577595736417,6652.2848,12570.0,70983.02,1944.24,4708.0448,8265.7248,1613.44,3557.68,1.2425392250193497,1.7556597592274397,20.653800000000047,20.243800000000192,10.953799999999319,23.75380000000041,3.509999999999991,12.799999999999727,0.9801489314315113,0.5303527680136001,1.1500934452740104,0.1699445138424882,0.6197406772603442
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.47,7166.8686,310.89,1012.53,183.46,110.08,494.35,1122.61,0.06897712621660176,0.15663884224136604,6672.5186,12570.0,71230.94,1953.54,4718.9786,8289.4786,1616.96,3570.5,1.242331284022198,1.7566255969035334,20.653800000000047,20.233799999999974,10.933800000000701,23.75380000000041,3.519999999999982,12.820000000000164,0.979664759027391,0.5293844232054478,1.1500934452740104,0.17042868624659743,0.6207090220685847
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.48,7187.5224,311.3,1015.63,183.46,110.08,494.76,1125.71,0.06883595938427961,0.15662003362939084,6692.7624,12570.0,71478.74,1962.83,4729.9324,8313.2324,1620.47,3583.3,1.242122744414175,1.7575795375003667,20.653800000000047,20.243799999999283,10.953799999999319,23.75380000000041,3.509999999999991,12.800000000000182,0.9801489314314672,0.5303527680136001,1.1500934452740104,0.1699445138424882,0.6197406772603663
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.49,7208.1762,311.71,1018.73,183.46,110.08,495.17,1128.81,0.06869560153093926,0.15660133280315758,6713.0062,12570.0,71726.66,1972.13,4740.8762,8336.9862,1623.98,3596.11,1.2419154625538704,1.7585327792360408,20.653800000000047,20.243800000000192,10.94380000000001,23.75379999999859,3.509999999999991,12.809999999999945,0.9801489314315113,0.5298685956095239,1.1500934452739224,0.1699445138424882,0.6202248496644645
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.5,7228.83,312.13,1021.82,183.46,110.08,495.59,1131.9,0.06855742907220118,0.15658135548906255,6733.24,12570.0,71974.46,1981.42,4751.82,8360.73,1627.49,3608.91,1.2417097860762427,1.7594795257396114,20.653800000000047,20.233799999999974,10.94380000000001,23.743800000000192,3.509999999999991,12.799999999999727,0.979664759027391,0.5298685956095239,1.1496092728698901,0.1699445138424882,0.6197406772603442
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",3.51,7249.4838,312.54,1024.92,183.46,110.08,496.0,1135.0,0.06841866451236156,0.15656287141437575,6753.4838,12570.0,72222.26,1990.71,4762.7738,8384.4838,1631.0,3621.71,1.2415049844348482,1.7604203248115626,20.653800000000047,20.243800000000192,10.953800000000228,23.75380000000041,3.509999999999991,12.800000000000182,0.9801489314315113,0.5303527680136442,1.1500934452740104,0.1699445138424882,0.6197406772603663
