country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_contribution_rate,employer_contribution_rate_before_reduction,employee_contributions_monthly_eur,employer_contributions_before_reduction_monthly_eur,employee_pension_monthly_eur,employee_sante_soins_monthly_eur,employee_sante_indemnites_monthly_eur,employee_chomage_monthly_eur,employer_pension_monthly_eur,employer_sante_soins_monthly_eur,employer_sante_indemnites_monthly_eur,employer_chomage_monthly_eur,employer_maladies_professionnelles_monthly_eur,employer_accidents_travail_monthly_eur,employer_residuel_monthly_eur,structural_reduction_monthly_eur,structural_reduction_quarterly_eur,structural_reduction_low_wage_component_quarterly_eur,structural_reduction_very_low_wage_component_quarterly_eur,structural_reduction_reference_wage_quarterly_eur,employer_contributions_monthly_eur,employer_contribution_rate,net_before_income_tax_monthly_eur,monthly_tax_base_before_annualisation_eur,annual_gross_tax_base_eur,professional_expenses_eur,annual_taxable_net_income_eur,annual_basic_tax_before_allowance_eur,annual_tax_after_basic_allowance_eur,withholding_tax_monthly_eur,net_after_withholding_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_withholding_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_withholding_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_withholding_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_withholding_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_withholding_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_withholding_tax_rate
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.87,8474.5647,0.1307,0.25,1107.625606,2118.641175,635.592353,300.847047,97.457494,73.728713,750.846432,322.033459,199.15227,123.728645,84.745647,25.423694,612.711028,0.0,0.0,0.0,0.0,25423.6941,2118.641175,0.25,7366.939094,7366.93,88403.16,6070.0,82333.16,37056.87,34068.89,2839.07,4527.869094,10593.205875,3226.266781,6065.336781,1.4379385712642356,2.339556567506736,21.89810000000034,19.036019000000124,8.866019000000051,27.37262499999997,8.336605999999847,18.50660599999992,0.8693000305962539,0.4048761764719274,1.2499999999999791,0.3806999694037253,0.8451238235280518
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.88,8496.4628,0.1307,0.25,1110.487688,2124.1157,637.23471,301.624429,97.709322,73.919226,752.786604,322.865586,199.666876,124.048357,84.964628,25.489388,614.29426,0.0,0.0,0.0,0.0,25489.3884,2124.1157,0.25,7385.975112,7385.97,88631.64,6070.0,82561.64,37179.11,34191.13,2849.26,4536.715112,10620.5785,3234.603388,6083.863388,1.4379385712642356,2.341028307423144,21.89809999999852,19.036017999999785,8.846018000000186,27.37262499999997,8.336607000000186,18.526606999999785,0.8692999849302483,0.40396280955885594,1.250000000000083,0.38070001506983475,0.8460371904412272
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.89,8518.3609,0.1307,0.25,1113.34977,2129.590225,638.877068,302.401812,97.96115,74.10974,754.726776,323.697714,200.181481,124.368069,85.183609,25.555083,615.877493,0.0,0.0,0.0,0.0,25555.0827,2129.590225,0.25,7405.01113,7405.01,88860.12,6070.0,82790.12,37301.34,34313.36,2859.45,4545.56113,10647.951125,3242.939995,6102.389995,1.4379385712642356,2.3424943190970304,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.336607000000186,18.526607000000695,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.3807000150698031,0.8460371904411984
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.9,8540.259,0.1307,0.25,1116.211851,2135.06475,640.519425,303.179195,98.212979,74.300253,756.666947,324.529842,200.696087,124.687781,85.40259,25.620777,617.460726,0.0,0.0,0.0,0.0,25620.777,2135.06475,0.25,7424.047149,7424.05,89088.6,6070.0,83018.6,37423.58,34435.6,2869.63,4554.417149,10675.32375,3251.276601,6120.906601,1.4379385712642356,2.343949489353898,21.89810000000034,19.036019000000124,8.856018999999833,27.37262499999997,8.336605999999847,18.51660599999923,0.8693000305962539,0.40441951584839303,1.2499999999999791,0.3806999694037253,0.8455804841515446
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.91,8562.1571,0.1307,0.25,1119.073933,2140.539275,642.161783,303.956577,98.464807,74.490767,758.607119,325.36197,201.210692,125.007494,85.621571,25.686471,619.043958,0.0,0.0,0.0,0.0,25686.4713,2140.539275,0.25,7443.083167,7443.09,89317.08,6070.0,83247.08,37545.82,34557.84,2879.82,4563.263167,10702.696375,3259.613208,6139.433208,1.4379385712642354,2.345404151206526,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.336607000000186,18.526607000000695,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.3807000150698031,0.8460371904411984
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.92,8584.0552,0.1307,0.25,1121.936015,2146.0138,643.80414,304.73396,98.716635,74.68128,760.547291,326.194098,201.725297,125.327206,85.840552,25.752166,620.627191,0.0,0.0,0.0,0.0,25752.1656,2146.0138,0.25,7462.119185,7462.12,89545.44,6070.0,83475.44,37667.99,34680.01,2890.0,4572.119185,10730.069,3267.949815,6157.949815,1.4379385712642356,2.3468480511964467,21.89810000000034,19.036017999999785,8.856017999999494,27.37262499999997,8.33660699999973,18.516606999999567,0.8692999849301761,0.4044194701823152,1.2499999999999791,0.38070001506978235,0.8455805298176224
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.93,8605.9533,0.1307,0.25,1124.798096,2151.488325,645.446498,305.511342,98.968463,74.871794,762.487462,327.026225,202.239903,125.646918,86.059533,25.81786,622.210424,0.0,0.0,0.0,0.0,25817.8599,2151.488325,0.25,7481.155204,7481.15,89773.8,6070.0,83703.8,37790.16,34802.18,2900.18,4580.975204,10757.441625,3276.286421,6176.466421,1.4379385712642356,2.348286368442864,21.89809999999852,19.036019000000124,8.856019000000742,27.37262499999997,8.336605999999847,18.516606000000138,0.8693000305963261,0.40441951584846814,1.250000000000083,0.38069996940375694,0.8455804841516564
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.94,8627.8514,0.1307,0.25,1127.660178,2156.96285,647.088855,306.288725,99.220291,75.062307,764.427634,327.858353,202.754508,125.96663,86.278514,25.883554,623.793656,0.0,0.0,0.0,0.0,25883.5542,2156.96285,0.25,7500.191222,7500.19,90002.28,6070.0,83932.28,37912.4,34924.42,2910.37,4589.821222,10784.81425,3284.623028,6194.993028,1.4379385712642356,2.3497242546744683,21.89810000000034,19.036018000000695,8.846017999999276,27.37262499999997,8.336607000000186,18.526606999999785,0.8692999849302177,0.40396280955878083,1.2499999999999791,0.3807000150698031,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.95,8649.7495,0.1307,0.25,1130.52226,2162.437375,648.731213,307.066107,99.472119,75.252821,766.367806,328.690481,203.269113,126.286343,86.497495,25.949249,625.376889,0.0,0.0,0.0,0.0,25949.2485,2162.437375,0.25,7519.22724,7519.23,90230.76,6070.0,84160.76,38034.64,35046.66,2920.56,4598.66724,10812.186875,3292.959635,6213.519635,1.4379385712642354,2.351156609056387,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.336607000000186,18.526606999999785,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.3807000150698031,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.96,8671.6476,0.1307,0.25,1133.384341,2167.9119,650.37357,307.84349,99.723947,75.443334,768.307977,329.522609,203.783719,126.606055,86.716476,26.014943,626.960121,0.0,0.0,0.0,0.0,26014.9428,2167.9119,0.25,7538.263259,7538.27,90459.24,6070.0,84389.24,38156.87,35168.89,2930.74,4607.523259,10839.5595,3301.296241,6232.036241,1.4379385712642354,2.352578357489486,21.89810000000034,19.036019000000124,8.856018999999833,27.37262499999997,8.336605999999847,18.516606000000138,0.8693000305962539,0.40441951584839303,1.2499999999999791,0.3806999694037253,0.8455804841515863
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.97,8693.5457,0.1307,0.25,1136.246423,2173.386425,652.015928,308.620872,99.975776,75.633848,770.248149,330.354737,204.298324,126.925767,86.935457,26.080637,628.543354,0.0,0.0,0.0,0.0,26080.6371,2173.386425,0.25,7557.299277,7557.3,90687.6,6070.0,84617.6,38279.05,35291.07,2940.92,4616.379277,10866.932125,3309.632848,6250.552848,1.4379385712642356,2.3539946509850993,21.89810000000034,19.036017999999785,8.856018000000404,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849301761,0.40441947018235674,1.2499999999999791,0.3807000150698031,0.8455805298176641
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.98,8715.4438,0.1307,0.25,1139.108505,2178.86095,653.658285,309.398255,100.227604,75.824361,772.188321,331.186864,204.812929,127.245479,87.154438,26.146331,630.126587,0.0,0.0,0.0,0.0,26146.3314,2178.86095,0.25,7576.335295,7576.33,90915.96,6070.0,84845.96,38401.22,35413.24,2951.1,4625.235295,10894.30475,3317.969455,6269.069455,1.4379385712642356,2.355405520877217,21.89809999999852,19.036017999999785,8.856018000000404,27.37262499999997,8.33660699999973,18.516606999999567,0.8692999849302483,0.40441947018239033,1.250000000000083,0.380700015069814,0.8455805298176927
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,3.99,8737.3419,0.1307,0.25,1141.970586,2184.335475,655.300643,310.175637,100.479432,76.014875,774.128492,332.018992,205.327535,127.565192,87.373419,26.212026,631.709819,0.0,0.0,0.0,0.0,26212.0257,2184.335475,0.25,7595.371314,7595.37,91144.44,6070.0,85074.44,38523.46,35535.48,2961.29,4634.081314,10921.677375,3326.306061,6287.596061,1.4379385712642356,2.35681608408172,21.89810000000034,19.036019000000124,8.846018999999615,27.37262499999997,8.336606000000302,18.526606000000356,0.8693000305962539,0.40396285522485864,1.2499999999999791,0.38069996940374606,0.8460371447751206
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.0,8759.24,0.1307,0.25,1144.832668,2189.81,656.943,310.95302,100.73126,76.205388,776.068664,332.85112,205.84214,127.884904,87.5924,26.27772,633.293052,0.0,0.0,0.0,0.0,26277.72,2189.81,0.25,7614.407332,7614.41,91372.92,6070.0,85302.92,38645.69,35657.71,2971.48,4642.927332,10949.05,3334.642668,6306.122668,1.4379385712642356,2.358221272285896,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.33660699999973,18.526606999999785,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.38070001506978235,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.01,8781.1381,0.1307,0.25,1147.69475,2195.284525,658.585358,311.730403,100.983088,76.395901,778.008836,333.683248,206.356745,128.204616,87.811381,26.343414,634.876285,0.0,0.0,0.0,0.0,26343.4143,2195.284525,0.25,7633.44335,7633.45,91601.4,6070.0,85531.4,38767.93,35779.95,2981.66,4651.78335,10976.422625,3342.979275,6324.639275,1.4379385712642356,2.359616043645138,21.89810000000034,19.036017999999785,8.856017999999494,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849301761,0.4044194701823152,1.2499999999999791,0.3807000150698031,0.8455805298176641
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.02,8803.0362,0.1307,0.25,1150.556831,2200.75905,660.227715,312.507785,101.234916,76.586415,779.949007,334.515376,206.871351,128.524329,88.030362,26.409109,636.459517,0.0,0.0,0.0,0.0,26409.1086,2200.75905,0.25,7652.479369,7652.48,91829.76,6070.0,85759.76,38890.1,35902.12,2991.84,4660.639369,11003.79525,3351.315881,6343.155881,1.4379385712642356,2.3610055143922772,21.89810000000034,19.036019000000124,8.856019000000742,27.37262499999997,8.336605999999847,18.51660599999923,0.8693000305962539,0.40441951584843455,1.2499999999999791,0.3806999694037253,0.8455804841515446
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.03,8824.9343,0.1307,0.25,1153.418913,2206.233575,661.870073,313.285168,101.486744,76.776928,781.889179,335.347503,207.385956,128.844041,88.249343,26.474803,638.04275,0.0,0.0,0.0,0.0,26474.8029,2206.233575,0.25,7671.515387,7671.51,92058.12,6070.0,85988.12,39012.27,36024.29,3002.02,4669.495387,11031.167875,3359.652488,6361.672488,1.4379385712642356,2.362389714686236,21.89810000000034,19.036018000000695,8.856017999999494,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849302177,0.4044194701823152,1.2499999999999791,0.3807000150698031,0.8455805298176641
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.04,8846.8324,0.1307,0.25,1156.280995,2211.7081,663.51243,314.06255,101.738573,76.967442,783.829351,336.179631,207.900561,129.163753,88.468324,26.540497,639.625983,0.0,0.0,0.0,0.0,26540.4972,2211.7081,0.25,7690.551405,7690.55,92286.6,6070.0,86216.6,39134.51,36146.53,3012.21,4678.341405,11058.5405,3367.989095,6380.199095,1.4379385712642356,2.36377372703598,21.89809999999852,19.036017999999785,8.846018000000186,27.37262499999997,8.33660699999973,18.526606999999785,0.8692999849302483,0.40396280955885594,1.250000000000083,0.380700015069814,0.8460371904412272
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.05,8868.7305,0.1307,0.25,1159.143076,2217.182625,665.154788,314.839933,101.990401,77.157955,785.769522,337.011759,208.415167,129.483465,88.687305,26.606192,641.209215,0.0,0.0,0.0,0.0,26606.1915,2217.182625,0.25,7709.587424,7709.59,92515.08,6070.0,86445.08,39256.75,36268.77,3022.4,4687.187424,11085.913125,3376.325701,6398.725701,1.4379385712642356,2.365152515357962,21.89810000000034,19.036019000000124,8.846018999999615,27.37262499999997,8.336606000000302,18.526606000000356,0.8693000305962539,0.40396285522485864,1.2499999999999791,0.38069996940374606,0.8460371447751206
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.06,8890.6286,0.1307,0.25,1162.005158,2222.65715,666.797145,315.617315,102.242229,77.348469,787.709694,337.843887,208.929772,129.803178,88.906286,26.671886,642.792448,0.0,0.0,0.0,0.0,26671.8858,2222.65715,0.25,7728.623442,7728.62,92743.44,6070.0,86673.44,39378.92,36390.94,3032.58,4696.043442,11113.28575,3384.662308,6417.242308,1.4379385712642356,2.366521069769808,21.89810000000034,19.036017999999785,8.856018000000404,27.37262499999997,8.33660699999973,18.516606999999567,0.8692999849301761,0.40441947018235674,1.2499999999999791,0.38070001506978235,0.8455805298176224
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.07,8912.5267,0.1307,0.25,1164.86724,2228.131675,668.439503,316.394698,102.494057,77.538982,789.649866,338.676015,209.444377,130.12289,89.125267,26.73758,644.37568,0.0,0.0,0.0,0.0,26737.5801,2228.131675,0.25,7747.65946,7747.66,92971.92,6070.0,86901.92,39501.16,36513.18,3042.77,4704.88946,11140.658375,3392.998915,6435.768915,1.4379385712642356,2.367889504946192,21.89810000000034,19.036017999999785,8.846018000000186,27.37262500000179,8.336607000000186,18.526606999999785,0.8692999849301761,0.40396280955882236,1.2500000000000624,0.3807000150698031,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.08,8934.4248,0.1307,0.25,1167.729321,2233.6062,670.08186,317.17208,102.745885,77.729496,791.590037,339.508142,209.958983,130.442602,89.344248,26.803274,645.958913,0.0,0.0,0.0,0.0,26803.2744,2233.6062,0.25,7766.695479,7766.69,93200.28,6070.0,87130.28,39623.33,36635.35,3052.95,4713.745479,11168.031,3401.335521,6454.285521,1.4379385712642356,2.3692477777188294,21.89810000000034,19.036019000000124,8.856018999999833,27.37262499999997,8.336605999999847,18.516606000000138,0.8693000305962539,0.40441951584839303,1.2499999999999791,0.3806999694037253,0.8455804841515863
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.09,8956.3229,0.1307,0.25,1170.591403,2239.080725,671.724218,317.949463,102.997713,77.920009,793.530209,340.34027,210.473588,130.762314,89.563229,26.868969,647.542146,0.0,0.0,0.0,0.0,26868.9687,2239.080725,0.25,7785.731497,7785.73,93428.76,6070.0,87358.76,39745.57,36757.59,3063.13,4722.601497,11195.403625,3409.672128,6472.802128,1.4379385712642356,2.370600956312516,21.89809999999852,19.036017999999785,8.856017999999494,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849302483,0.4044194701823488,1.250000000000083,0.38070001506983475,0.8455805298177342
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.1,8978.221,0.1307,0.25,1173.453485,2244.55525,673.366575,318.726846,103.249542,78.110523,795.470381,341.172398,210.988194,131.082027,89.78221,26.934663,649.125378,0.0,0.0,0.0,0.0,26934.663,2244.55525,0.25,7804.767515,7804.77,93657.24,6070.0,87587.24,39867.8,36879.82,3073.32,4731.447515,11222.77625,3418.008735,6491.328735,1.4379385712642354,2.3719540824893652,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.33660699999973,18.526606999999785,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.38070001506978235,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.11,9000.1191,0.1307,0.25,1176.315566,2250.029775,675.008933,319.504228,103.50137,78.301036,797.410552,342.004526,211.502799,131.401739,90.001191,27.000357,650.708611,0.0,0.0,0.0,0.0,27000.3573,2250.029775,0.25,7823.803534,7823.8,93885.6,6070.0,87815.6,39989.98,37002.0,3083.5,4740.303534,11250.148875,3426.345341,6509.845341,1.4379385712642354,2.373297151793343,21.89810000000034,19.036019000000124,8.856018999999833,27.37262499999997,8.336606000000302,18.516606000000138,0.8693000305962539,0.40441951584839303,1.2499999999999791,0.38069996940374606,0.8455804841515863
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.12,9022.0172,0.1307,0.25,1179.177648,2255.5043,676.65129,320.281611,103.753198,78.49155,799.350724,342.836654,212.017404,131.721451,90.220172,27.066052,652.291844,0.0,0.0,0.0,0.0,27066.0516,2255.5043,0.25,7842.839552,7842.84,94114.08,6070.0,88044.08,40112.21,37124.23,3093.69,4749.149552,11277.5215,3434.681948,6528.371948,1.4379385712642356,2.374640212234569,21.89810000000034,19.036018000000695,8.846018000000186,27.37262499999997,8.33660699999973,18.526606999999785,0.8692999849302177,0.40396280955882236,1.2499999999999791,0.38070001506978235,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.13,9043.9153,0.1307,0.25,1182.03973,2260.978825,678.293648,321.058993,104.005026,78.682063,801.290896,343.668781,212.53201,132.041163,90.439153,27.131746,653.875076,0.0,0.0,0.0,0.0,27131.7459,2260.978825,0.25,7861.87557,7861.88,94342.56,6070.0,88272.56,40234.45,37246.47,3103.87,4758.00557,11304.894125,3443.018555,6546.888555,1.4379385712642356,2.375973285023071,21.89810000000034,19.036017999999785,8.856018000000404,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849301761,0.40441947018235674,1.2499999999999791,0.3807000150698031,0.8455805298176641
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.14,9065.8134,0.1307,0.25,1184.901811,2266.45335,679.936005,321.836376,104.256854,78.872577,803.231067,344.500909,213.046615,132.360876,90.658134,27.19744,655.458309,0.0,0.0,0.0,0.0,27197.4402,2266.45335,0.25,7880.911589,7880.91,94570.92,6070.0,88500.92,40356.62,37368.64,3114.05,4766.861589,11332.26675,3451.355161,6565.405161,1.4379385712642356,2.3773014045664116,21.89809999999852,19.036019000000124,8.856018999999833,27.37262499999997,8.336605999999847,18.51660599999923,0.8693000305963261,0.4044195158484266,1.250000000000083,0.38069996940375694,0.8455804841516149
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.15,9087.7115,0.1307,0.25,1187.763893,2271.927875,681.578363,322.613758,104.508682,79.06309,805.171239,345.333037,213.56122,132.680588,90.877115,27.263135,657.041541,0.0,0.0,0.0,0.0,27263.1345,2271.927875,0.25,7899.947607,7899.95,94799.4,6070.0,88729.4,40478.86,37490.88,3124.24,4775.707607,11359.639375,3459.691768,6583.931768,1.4379385712642356,2.3786295790949437,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.336607000000186,18.526607000000695,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.3807000150698031,0.8460371904411984
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.16,9109.6096,0.1307,0.25,1190.625975,2277.4024,683.22072,323.391141,104.76051,79.253604,807.111411,346.165165,214.075826,133.0003,91.096096,27.328829,658.624774,0.0,0.0,0.0,0.0,27328.8288,2277.4024,0.25,7918.983625,7918.98,95027.76,6070.0,88957.76,40601.03,37613.05,3134.42,4784.563625,11387.012,3468.028375,6602.448375,1.4379385712642354,2.379947868147247,21.89810000000034,19.036017999999785,8.856017999999494,27.37262499999997,8.33660699999973,18.516606999999567,0.8692999849301761,0.4044194701823152,1.2499999999999791,0.38070001506978235,0.8455805298176224
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.17,9131.5077,0.1307,0.25,1193.488056,2282.876925,684.863078,324.168523,105.012339,79.444117,809.051582,346.997293,214.590431,133.320012,91.315077,27.394523,660.208007,0.0,0.0,0.0,0.0,27394.5231,2282.876925,0.25,7938.019644,7938.02,95256.24,6070.0,89186.24,40723.27,37735.29,3144.61,4793.409644,11414.384625,3476.364981,6620.974981,1.4379385712642359,2.381266253806681,21.89810000000034,19.036019000000124,8.846019000000524,27.37262499999997,8.336606000000302,18.526606000000356,0.8693000305962539,0.40396285522490016,1.2499999999999791,0.38069996940374606,0.8460371447751206
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.18,9153.4058,0.1307,0.25,1196.350138,2288.35145,686.505435,324.945906,105.264167,79.63463,810.991754,347.82942,215.105036,133.639725,91.534058,27.460217,661.791239,0.0,0.0,0.0,0.0,27460.2174,2288.35145,0.25,7957.055662,7957.06,95484.72,6070.0,89414.72,40845.51,37857.53,3154.79,4802.265662,11441.75725,3484.701588,6639.491588,1.4379385712642356,2.3825748210226685,21.89810000000034,19.036017999999785,8.856017999999494,27.37262499999997,8.33660699999973,18.516606999999567,0.8692999849301761,0.4044194701823152,1.2499999999999791,0.38070001506978235,0.8455805298176224
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.19,9175.3039,0.1307,0.25,1199.21222,2293.825975,688.147793,325.723288,105.515995,79.825144,812.931926,348.661548,215.619642,133.959437,91.753039,27.525912,663.374472,0.0,0.0,0.0,0.0,27525.9117,2293.825975,0.25,7976.09168,7976.09,95713.08,6070.0,89643.08,40967.68,37979.7,3164.98,4811.11168,11469.129875,3493.038195,6658.018195,1.4379385712642356,2.3838835257210973,21.89810000000034,19.036018000000695,8.846018000000186,27.37262499999997,8.336607000000186,18.526606999999785,0.8692999849302177,0.40396280955882236,1.2499999999999791,0.3807000150698031,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.2,9197.202,0.1307,0.25,1202.074301,2299.3005,689.79015,326.500671,105.767823,80.015657,814.872097,349.493676,216.134247,134.279149,91.97202,27.591606,664.957705,0.0,0.0,0.0,0.0,27591.606,2299.3005,0.25,7995.127699,7995.13,95941.56,6070.0,89871.56,41089.91,38101.93,3175.16,4819.967699,11496.5025,3501.374801,6676.534801,1.4379385712642356,2.3851824781604356,21.89809999999852,19.036018999999214,8.856018999999833,27.37262499999997,8.336605999999847,18.516606000000138,0.8693000305962846,0.4044195158484266,1.250000000000083,0.38069996940375694,0.8455804841516564
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.21,9219.1001,0.1307,0.25,1204.936383,2304.775025,691.432508,327.278054,106.019651,80.206171,816.812269,350.325804,216.648852,134.598861,92.191001,27.6573,666.540937,0.0,0.0,0.0,0.0,27657.3003,2304.775025,0.25,8014.163717,8014.16,96169.92,6070.0,90099.92,41212.09,38224.11,3185.34,4828.823717,11523.875125,3509.711408,6695.051408,1.4379385712642356,2.386476666066096,21.89810000000034,19.036018000000695,8.856018000000404,27.37262499999997,8.336607000000186,18.516607000000477,0.8692999849302177,0.40441947018235674,1.2499999999999791,0.3807000150698031,0.8455805298176641
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.22,9240.9982,0.1307,0.25,1207.798465,2310.24955,693.074865,328.055436,106.271479,80.396684,818.752441,351.157932,217.163458,134.918574,92.409982,27.722995,668.12417,0.0,0.0,0.0,0.0,27722.9946,2310.24955,0.25,8033.199735,8033.2,96398.4,6070.0,90328.4,41334.32,38346.34,3195.53,4837.669735,11551.24775,3518.048015,6713.578015,1.4379385712642356,2.3877710513818653,21.89810000000034,19.036017999999785,8.846018000000186,27.37262499999997,8.33660699999973,18.526606999999785,0.8692999849301761,0.40396280955882236,1.2499999999999791,0.38070001506978235,0.8460371904411569
Belgium,BE,2026-04,2026-04-01,belgium__standard_private_sector,Belgique · secteur privé standard,Belgium · standard private sector,4.23,9262.8963,0.1307,0.25,1210.660546,2315.724075,694.717223,328.832819,106.523307,80.587198,820.692612,351.990059,217.678063,135.238286,92.628963,27.788689,669.707402,0.0,0.0,0.0,0.0,27788.6889,2315.724075,0.25,8052.235754,8052.24,96626.88,6070.0,90556.88,41456.56,38468.58,3205.72,4846.515754,11578.620375,3526.384621,6732.104621,1.4379385712642356,2.3890607115892015,21.89810000000034,19.036019000000124,8.846018999999615,27.37262499999997,8.336606000000302,18.526606000000356,0.8693000305962539,0.40396285522485864,1.2499999999999791,0.38069996940374606,0.8460371447751206
