country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,smic_multiple,gross_monthly_rmb,pension_employer_monthly_rmb,pension_employee_monthly_rmb,medical_employer_monthly_rmb,medical_employee_monthly_rmb,unemployment_employer_monthly_rmb,unemployment_employee_monthly_rmb,work_injury_employer_monthly_rmb,hpf_employer_monthly_rmb,hpf_employee_monthly_rmb,employee_contributions_monthly_rmb,employer_contributions_monthly_rmb,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_rmb,income_tax_monthly_rmb,net_after_income_tax_monthly_rmb,employer_cost_monthly_rmb,social_wedge_monthly_rmb,total_wedge_after_income_tax_monthly_rmb,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_rmb,delta_net_before_income_tax_monthly_rmb,delta_net_after_income_tax_monthly_rmb,delta_employer_cost_monthly_rmb,delta_social_wedge_monthly_rmb,delta_total_wedge_after_income_tax_monthly_rmb,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.3,3562.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,249.34,249.34,701.995,1245.181,0.19707888826501968,0.34957355418304326,2860.005,0.0,2860.005,4807.181,1947.176,1947.176,1.6808295789692675,1.6808295789692675,27.40000000000009,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.069999999999971,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.31,3589.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,251.258,251.258,703.913,1247.099,0.19610882041566835,0.34743940491447034,2885.487,0.0,2885.487,4836.499,1951.012,1951.012,1.6761465222335086,1.6761465222335086,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.32,3616.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,253.176,253.176,705.831,1249.017,0.19515345056403452,0.34533759124087593,2910.969,0.0,2910.969,4865.817,1954.848,1954.848,1.671545454451765,1.671545454451765,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.33,3644.2,689.76,344.88,275.904,86.22,21.555,21.555,8.622,255.094,255.094,707.749,1250.935,0.19421244717633498,0.343267383787937,2936.451,0.0,2936.451,4895.135,1958.684,1958.684,1.667024241167314,1.667024241167314,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.34,3671.6,689.76,344.88,275.904,86.22,21.555,21.555,8.622,257.012,257.012,709.667,1252.853,0.19328548861531758,0.34122807495369867,2961.933,0.0,2961.933,4924.453,1962.52,1962.52,1.6625808213757707,1.6625808213757707,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.35,3699.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,258.93,258.93,711.585,1254.771,0.1923722627737226,0.3392189781021897,2987.415,0.0,2987.415,4953.771,1966.356,1966.356,1.6582132043924263,1.6582132043924263,27.40000000000009,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.069999999999971,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.36,3726.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,260.848,260.848,713.503,1256.689,0.19147246672391585,0.3372394267926148,3012.897,0.0,3012.897,4983.089,1970.192,1970.192,1.6539194668785557,1.6539194668785557,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.37,3753.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,262.766,262.766,715.421,1258.607,0.19058580638286537,0.3352887740423038,3038.379,0.0,3038.379,5012.407,1974.028,1974.028,1.6496977500173613,1.6496977500173613,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.38,3781.2,689.76,344.88,275.904,86.22,21.555,21.555,8.622,264.684,264.684,717.339,1260.525,0.18971199619168516,0.3333663916217074,3063.861,0.0,3063.861,5041.725,1977.864,1977.864,1.6455462568308417,1.6455462568308417,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.39,3808.6,689.76,344.88,275.904,86.22,21.555,21.555,8.622,266.602,266.602,719.257,1262.443,0.1888507588090112,0.3314716693798246,3089.343,0.0,3089.343,5071.043,1981.7,1981.7,1.641463249629452,1.641463249629452,27.40000000000009,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.069999999999971,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.4,3836.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,268.52,268.52,721.175,1264.361,0.18800182481751826,0.32960401459854016,3114.825,0.0,3114.825,5100.361,1985.536,1985.536,1.637447047586943,1.637447047586943,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.41,3863.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,270.438,270.438,723.093,1266.279,0.18716493244292595,0.32776285137443706,3140.307,0.0,3140.307,5129.679,1989.372,1989.372,1.6334960244332801,1.6334960244332801,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.42,3890.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,272.356,272.356,725.011,1268.197,0.18633982728487716,0.3259476200267297,3165.789,0.0,3165.789,5158.997,1993.208,1993.208,1.6296086062589767,1.6296086062589767,27.40000000000009,25.482000000000426,25.482000000000426,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000125,0.9300000000000125,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.43,3918.2,689.76,344.88,275.904,86.22,21.555,21.555,8.622,274.274,274.274,726.929,1270.115,0.1855262620591088,0.32415777653003924,3191.271,0.0,3191.271,5188.315,1997.044,1997.044,1.6257832694246275,1.6257832694246275,27.399999999999636,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0699999999999887,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.44,3945.6,689.76,344.88,275.904,86.22,21.555,21.555,8.622,276.192,276.192,728.847,1272.033,0.18472399635036496,0.3223927919708029,3216.753,0.0,3216.753,5217.633,2000.88,2000.88,1.6220185385697938,1.6220185385697938,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.45,3973.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,278.11,278.11,730.765,1273.951,0.1839327963755349,0.3206521520261767,3242.235,0.0,3242.235,5246.951,2004.716,2004.716,1.6183129847157904,1.6183129847157904,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8359999999997854,3.8359999999997854,0.9299999999999958,0.9299999999999958,1.070000000000004,0.13999999999999171,0.13999999999999171
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.46,4000.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,280.028,280.028,732.683,1275.869,0.18315243475652435,0.31893535646435356,3267.717,0.0,3267.717,5276.269,2008.552,2008.552,1.6146652234572334,1.6146652234572334,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.47,4027.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,281.946,281.946,734.601,1277.787,0.18238269030239837,0.3172419186652763,3293.199,0.0,3293.199,5305.587,2012.388,2012.388,1.6110739132375542,1.6110739132375542,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.48,4055.2,689.76,344.88,275.904,86.22,21.555,21.555,8.622,283.864,283.864,736.519,1279.705,0.1816233478003551,0.3155713651607812,3318.681,0.0,3318.681,5334.905,2016.224,2016.224,1.6075377537039566,1.6075377537039566,27.399999999999636,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0699999999999887,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.49,4082.6,689.76,344.88,275.904,86.22,21.555,21.555,8.622,285.782,285.782,738.437,1281.623,0.18087419781511785,0.3139232351932592,3344.163,0.0,3344.163,5364.223,2020.06,2020.06,1.6040554841375856,1.6040554841375856,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.5,4110.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,287.7,287.7,740.355,1283.541,0.18013503649635038,0.3122970802919708,3369.645,0.0,3369.645,5393.541,2023.896,2023.896,1.6006258819549242,1.6006258819549242,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.51,4137.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,289.618,289.618,742.273,1285.459,0.17940566539372554,0.31069246386619614,3395.127,0.0,3395.127,5422.859,2027.732,2027.732,1.597247761276677,1.597247761276677,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.52,4164.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,291.536,291.536,744.191,1287.377,0.17868589127929313,0.30910896081444483,3420.609,0.0,3420.609,5452.177,2031.568,2031.568,1.5939199715606196,1.5939199715606196,27.400000000000546,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999804,0.9299999999999804,1.0699999999999532,0.13999999999999768,0.13999999999999768
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.53,4192.2,689.76,344.88,275.904,86.22,21.555,21.555,8.622,293.454,293.454,746.109,1289.295,0.1779755259768141,0.307546157148991,3446.091,0.0,3446.091,5481.495,2035.404,2035.404,1.5906413962951065,1.5906413962951065,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.54,4219.6,689.76,344.88,275.904,86.22,21.555,21.555,8.622,295.372,295.372,748.027,1291.213,0.17727438619774386,0.30600364963503646,3471.573,0.0,3471.573,5510.813,2039.24,2039.24,1.5874109517501143,1.5874109517501143,27.400000000000546,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999804,0.9299999999999804,1.0699999999999863,0.13999999999999768,0.13999999999999768
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.55,4247.0,689.76,344.88,275.904,86.22,21.555,21.555,8.622,297.29,297.29,749.945,1293.131,0.17658229338356488,0.3044810454438427,3497.055,0.0,3497.055,5540.131,2043.076,2043.076,1.5842275857828945,1.5842275857828945,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.56,4274.4,689.76,344.88,275.904,86.22,21.555,21.555,8.622,299.208,299.208,751.863,1295.049,0.17589907355418302,0.30297796181920267,3522.537,0.0,3522.537,5569.449,2046.912,2046.912,1.5810902766954613,1.5810902766954613,27.399999999999636,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0699999999999887,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.57,4301.8,689.76,344.88,275.904,86.22,21.555,21.555,8.622,301.126,301.126,753.781,1296.967,0.17522455716211818,0.30149402575665996,3548.019,0.0,3548.019,5598.767,2050.748,2050.748,1.5779980321413158,1.5779980321413158,27.400000000000546,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999804,0.9299999999999804,1.0699999999999863,0.13999999999999768,0.13999999999999768
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.58,4329.2,692.672,346.336,277.0688,86.584,21.646,21.646,8.6584,303.044,303.044,757.61,1303.0892,0.17500000000000004,0.30100000000000005,3571.59,0.0,3571.59,5632.2892,2060.6992,2060.6992,1.5769696969696971,1.5769696969696971,27.399999999999636,23.571000000000367,23.571000000000367,33.52220000000034,9.951199999999972,9.951199999999972,0.8602554744525795,0.8602554744525795,1.2234379562044082,0.3631824817518286,0.3631824817518286
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.59,4356.6,697.056,348.528,278.8224,87.132,21.783,21.783,8.7132,304.962,304.962,762.405,1311.3366,0.17500000000000002,0.301,3594.195,0.0,3594.195,5667.9366,2073.7416,2073.7416,1.5769696969696971,1.5769696969696971,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4759999999999838,0.4759999999999838
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.6,4384.0,701.44,350.72,280.576,87.68,21.92,21.92,8.768,306.88,306.88,767.2,1319.584,0.17500000000000002,0.301,3616.8,0.0,3616.8,5703.584,2086.784,2086.784,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4760000000000162,0.4760000000000162
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.61,4411.4,705.824,352.912,282.3296,88.228,22.057,22.057,8.8228,308.798,308.798,771.995,1327.8314,0.17500000000000002,0.30100000000000005,3639.405,0.0,3639.405,5739.2314,2099.8264,2099.8264,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.62,4438.8,710.208,355.104,284.0832,88.776,22.194,22.194,8.8776,310.716,310.716,776.79,1336.0788,0.17500000000000004,0.30100000000000005,3662.01,0.0,3662.01,5774.8788,2112.8688,2112.8688,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647400000000744,13.04240000000027,13.04240000000027,0.8249999999999842,0.8249999999999842,1.3010000000000013,0.4760000000000004,0.4760000000000004
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.63,4466.2,714.592,357.296,285.8368,89.324,22.331,22.331,8.9324,312.634,312.634,781.585,1344.3262,0.17500000000000002,0.301,3684.615,0.0,3684.615,5810.5262,2125.9112,2125.9112,1.5769696969696971,1.5769696969696971,27.399999999999636,22.604999999999563,22.604999999999563,35.647399999999834,13.042399999999816,13.042399999999816,0.8249999999999951,0.8249999999999951,1.3010000000000113,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.64,4493.6,718.976,359.488,287.5904,89.872,22.468,22.468,8.9872,314.552,314.552,786.38,1352.5736,0.175,0.30100000000000005,3707.22,0.0,3707.22,5846.1736,2138.9536,2138.9536,1.5769696969696971,1.5769696969696971,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4759999999999838,0.4759999999999838
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.65,4521.0,723.36,361.68,289.344,90.42,22.605,22.605,9.042,316.47,316.47,791.175,1360.821,0.17500000000000002,0.301,3729.825,0.0,3729.825,5881.821,2151.996,2151.996,1.5769696969696971,1.5769696969696971,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4760000000000162,0.4760000000000162
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.66,4548.4,727.744,363.872,291.0976,90.968,22.742,22.742,9.0968,318.388,318.388,795.97,1369.0684,0.175,0.301,3752.43,0.0,3752.43,5917.4684,2165.0384,2165.0384,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.67,4575.8,732.128,366.064,292.8512,91.516,22.879,22.879,9.1516,320.306,320.306,800.765,1377.3158,0.17500000000000002,0.30099999999999993,3775.035,0.0,3775.035,5953.1158,2178.0808,2178.0808,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4760000000000004,0.4760000000000004
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.68,4603.2,736.512,368.256,294.6048,92.064,23.016,23.016,9.2064,322.224,322.224,805.56,1385.5632,0.175,0.30100000000000005,3797.64,0.0,3797.64,5988.7632,2191.1232,2191.1232,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647400000000744,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000443,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.69,4630.6,740.896,370.448,296.3584,92.612,23.153,23.153,9.2612,324.142,324.142,810.355,1393.8106,0.17500000000000002,0.301,3820.245,0.0,3820.245,6024.4106,2204.1656,2204.1656,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4759999999999838,0.4759999999999838
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.7,4658.0,745.28,372.64,298.112,93.16,23.29,23.29,9.316,326.06,326.06,815.15,1402.058,0.17500000000000002,0.301,3842.85,0.0,3842.85,6060.058,2217.208,2217.208,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4760000000000162,0.4760000000000162
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.71,4685.4,749.664,374.832,299.8656,93.708,23.427,23.427,9.3708,327.978,327.978,819.945,1410.3054,0.175,0.301,3865.455,0.0,3865.455,6095.7054,2230.2504,2230.2504,1.5769696969696967,1.5769696969696967,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.72,4712.8,754.048,377.024,301.6192,94.256,23.564,23.564,9.4256,329.896,329.896,824.74,1418.5528,0.175,0.30100000000000005,3888.06,0.0,3888.06,6131.3528,2243.2928,2243.2928,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4760000000000004,0.4760000000000004
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.73,4740.2,758.432,379.216,303.3728,94.804,23.701,23.701,9.4804,331.814,331.814,829.535,1426.8002,0.17500000000000002,0.301,3910.665,0.0,3910.665,6167.0002,2256.3352,2256.3352,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647400000000744,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000443,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.74,4767.6,762.816,381.408,305.1264,95.352,23.838,23.838,9.5352,333.732,333.732,834.33,1435.0476,0.17500000000000002,0.30100000000000005,3933.27,0.0,3933.27,6202.6476,2269.3776,2269.3776,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4759999999999838,0.4759999999999838
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.75,4795.0,767.2,383.6,306.88,95.9,23.975,23.975,9.59,335.65,335.65,839.125,1443.295,0.175,0.301,3955.875,0.0,3955.875,6238.295,2282.42,2282.42,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4760000000000162,0.4760000000000162
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.76,4822.4,771.584,385.792,308.6336,96.448,24.112,24.112,9.6448,337.568,337.568,843.92,1451.5424,0.17500000000000002,0.30100000000000005,3978.48,0.0,3978.48,6273.9424,2295.4624,2295.4624,1.5769696969696971,1.5769696969696971,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4759999999999996,0.4759999999999996
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.77,4849.8,775.968,387.984,310.3872,96.996,24.249,24.249,9.6996,339.486,339.486,848.715,1459.7898,0.17500000000000002,0.301,4001.085,0.0,4001.085,6309.5898,2308.5048,2308.5048,1.576969696969697,1.576969696969697,27.400000000000546,22.605000000000018,22.605000000000018,35.647399999999834,13.04240000000027,13.04240000000027,0.8249999999999842,0.8249999999999842,1.300999999999968,0.4760000000000004,0.4760000000000004
China,CN,2026-01,2026-01-01,AH,Anhui,Anhui,1.78,4877.2,780.352,390.176,312.1408,97.544,24.386,24.386,9.7544,341.404,341.404,853.51,1468.0372,0.17500000000000002,0.301,4023.69,0.0,4023.69,6345.2372,2321.5472,2321.5472,1.576969696969697,1.576969696969697,27.399999999999636,22.605000000000018,22.605000000000018,35.647399999999834,13.042399999999816,13.042399999999816,0.8250000000000116,0.8250000000000116,1.3010000000000113,0.4759999999999996,0.4759999999999996
