country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_prsi_monthly_eur,employer_prsi_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,usc_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.25,2989.1875,125.54,336.27,125.54,336.27,0.04199803458297614,0.11249545235954586,2863.6475,264.51,50.74,2548.3975,3325.4575,461.81,777.06,1.1612663569800403,1.3049210337084383,23.913500000000113,22.913500000000113,17.413500000000113,26.603500000000167,3.6899999999999977,9.18999999999994,0.958182616513685,0.728187007338952,1.1124887615781898,0.1543061450645025,0.38430175423923296
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.26,3013.101,126.53,338.95,126.53,338.95,0.041993282004154524,0.11249208041814727,2886.571,269.29,51.46,2565.821,3352.051,465.48,786.23,1.1612570763026442,1.306424337473269,23.913500000000113,22.923499999999876,17.423499999999876,26.59349999999995,3.670000000000016,9.170000000000073,0.9586007903485382,0.7286051811738053,1.1120705877433175,0.15346979739477695,0.38346540656951217
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.27,3037.0145,127.57,341.68,127.57,341.68,0.042005067805899514,0.1125052251149937,2909.4445,274.07,52.18,2583.1945,3378.6945,469.25,795.5,1.1612850838020798,1.307952033809301,23.913500000000113,22.87350000000015,17.37350000000015,26.64350000000013,3.769999999999982,9.269999999999982,0.9565099211742338,0.726514311999501,1.1141614569176408,0.15765153574340704,0.3876471449181399
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.28,3060.928,128.57,344.37,128.57,344.37,0.04200360152215276,0.1125050964936124,2932.358,278.85,52.9,2600.608,3405.298,472.94,804.69,1.1612831721092718,1.309423796281485,23.913499999999658,22.913500000000113,17.413500000000113,26.603499999999713,3.6899999999999977,9.190000000000055,0.9581826165137032,0.7281870073389659,1.112488761578192,0.15430614506450543,0.384301754239245
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.29,3084.8415,129.57,347.06,129.57,347.06,0.04200215797148735,0.11250496986636105,2955.2715,283.64,53.61,2618.0215,3431.9015,476.63,813.88,1.1612812900608287,1.3108759802010794,23.913500000000113,22.913499999999658,17.413499999999658,26.603500000000167,3.6899999999999977,9.18999999999994,0.9581826165136659,0.728187007338933,1.1124887615781898,0.1543061450645025,0.38430175423923296
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.3,3108.755,130.56,349.74,130.56,349.74,0.04199751990748708,0.11250162846541462,2978.195,288.42,54.33,2635.445,3458.495,480.3,823.05,1.1612721799613523,1.3123001997765082,23.913500000000113,22.92350000000033,17.42350000000033,26.59349999999995,3.670000000000016,9.169999999999959,0.9586007903485572,0.7286051811738243,1.1120705877433175,0.15346979739477695,0.38346540656950745
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.31,3132.6685,131.56,352.43,131.56,352.43,0.04199614482030256,0.11250153024490142,3001.1085,293.2,55.05,2652.8585,3485.0985,483.99,832.24,1.1612704105832894,1.31371443294092,23.913500000000113,22.913499999999658,17.413499999999658,26.603500000000167,3.6899999999999977,9.190000000000055,0.9581826165136659,0.728187007338933,1.1124887615781898,0.1543061450645025,0.38430175423923774
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.32,3156.582,132.56,355.12,132.56,355.12,0.04199479056777236,0.11250143351257785,3024.022,297.98,55.77,2670.272,3511.702,487.68,841.43,1.1612686680189495,1.3151102209812333,23.913499999999658,22.913500000000113,17.413500000000113,26.603500000000167,3.6899999999999977,9.18999999999994,0.9581826165137032,0.7281870073389659,1.1124887615782109,0.15430614506450543,0.3843017542392403
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.33,3180.4955,133.6,357.8,133.6,357.8,0.042006033336629466,0.11249819407070377,3046.8955,302.77,56.48,2687.6455,3538.2955,491.4,850.65,1.1612789148823779,1.3165037948643152,23.913500000000113,22.87350000000015,17.37350000000015,26.59349999999995,3.7199999999999704,9.220000000000027,0.9565099211742338,0.726514311999501,1.1120705877433175,0.1555606665690908,0.385556275743826
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.34,3204.409,134.59,360.49,134.59,360.49,0.04200150480166546,0.11249812367896857,3069.819,307.55,57.2,2705.069,3564.899,495.08,859.83,1.1612733519468088,1.317858805080388,23.913500000000113,22.923499999999876,17.423499999999876,26.603499999999713,3.680000000000007,9.180000000000064,0.9586007903485382,0.7286051811738053,1.112488761578171,0.1538879712296397,0.3838835804043749
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.35,3228.3225,135.59,363.18,135.59,363.18,0.04200014094007027,0.1124980543300739,3092.7325,312.33,57.92,2722.4825,3591.5025,498.77,869.02,1.1612716263045704,1.319201317180184,23.913500000000113,22.913500000000113,17.413500000000113,26.603500000000167,3.6899999999999977,9.18999999999994,0.958182616513685,0.728187007338952,1.1124887615781898,0.1543061450645025,0.38430175423923296
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.36,3252.236,136.59,365.86,136.59,365.86,0.04199879713526324,0.11249491119340663,3115.646,317.12,58.64,2739.886,3618.096,502.45,878.21,1.1612667164369765,1.3205279343739118,23.913499999999658,22.913500000000113,17.403499999999894,26.59349999999995,3.680000000000007,9.190000000000055,0.9581826165137032,0.7277688335040936,1.1120705877433388,0.15388797122964265,0.384301754239245
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.37,3276.1495,137.58,368.55,137.58,368.55,0.041994420584286526,0.11249486630570431,3138.5695,321.9,59.35,2757.3195,3644.6995,506.13,887.38,1.1612613644528185,1.3218270497851266,23.913500000000113,22.923499999999876,17.433500000000095,26.603500000000167,3.680000000000007,9.169999999999959,0.9586007903485382,0.7290233550086777,1.1124887615781898,0.1538879712296397,0.38346540656950745
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.38,3300.063,138.62,371.24,138.62,371.24,0.04200525868748567,0.1124948220685484,3161.443,326.68,60.07,2774.693,3671.303,509.86,896.61,1.1612744559999975,1.3231384517133968,23.913500000000113,22.87350000000015,17.37350000000015,26.603499999999713,3.730000000000018,9.230000000000018,0.9565099211742338,0.726514311999501,1.112488761578171,0.15597884040395596,0.3859744495786888
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.39,3323.9765,139.62,373.97,139.62,373.97,0.04200390706733336,0.11250681224731886,3184.3565,331.46,60.79,2792.1065,3697.9465,513.59,905.84,1.1612853334731836,1.3244288855027557,23.913500000000113,22.913499999999658,17.413499999999658,26.64350000000013,3.730000000000018,9.230000000000018,0.9581826165136659,0.728187007338933,1.1141614569176408,0.15597884040395596,0.3859744495786888
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.4,3347.89,140.62,376.65,140.62,376.65,0.04200257475604038,0.11250369635800458,3207.27,336.25,61.51,2809.51,3724.54,517.27,915.03,1.1612804659414393,1.3256902449181531,23.913499999999658,22.913500000000113,17.40350000000035,26.59349999999995,3.67999999999995,9.18999999999994,0.9581826165137032,0.7277688335041127,1.1120705877433388,0.15388797122964026,0.3843017542392403
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.41,3371.8035,141.61,379.34,141.61,379.34,0.041998295570901456,0.11250359043758038,3230.1935,341.03,62.22,2826.9435,3751.1435,520.95,924.2,1.1612751681903888,1.3269255292863122,23.913500000000113,22.923499999999876,17.43349999999964,26.603500000000167,3.6800000000000637,9.170000000000073,0.9586007903485382,0.7290233550086586,1.1124887615781898,0.1538879712296421,0.38346540656951217
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.42,3395.717,142.61,382.03,142.61,382.03,0.04199702154213676,0.1125034860089931,3253.107,345.81,62.94,2844.357,3777.747,524.64,933.39,1.1612735148275173,1.328155010077849,23.913500000000113,22.913500000000113,17.413500000000113,26.603499999999713,3.689999999999941,9.18999999999994,0.958182616513685,0.728187007338952,1.112488761578171,0.1543061450645001,0.38430175423923296
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.43,3419.6305,143.61,384.71,143.61,384.71,0.041995765331956196,0.11250045874839401,3276.0205,350.59,63.66,2861.7705,3804.3405,528.32,942.57,1.1612688321089566,1.3293660340687699,23.913500000000113,22.913500000000113,17.413500000000113,26.59349999999995,3.6800000000000637,9.180000000000064,0.958182616513685,0.728187007338952,1.1120705877433175,0.1538879712296421,0.3838835804043749
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.44,3443.544,144.65,387.4,144.65,387.4,0.04200614250899655,0.11250037751804536,3298.894,355.38,64.37,2879.144,3830.944,532.05,951.8,1.161281326408184,1.3305843681316392,23.913499999999658,22.873499999999694,17.373499999999694,26.603500000000167,3.7299999999999045,9.229999999999905,0.9565099211742331,0.7265143119994958,1.1124887615782109,0.15597884040395416,0.38597444957869137
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.45,3467.4575,145.64,390.09,145.64,390.09,0.04200195676515141,0.1125002974081153,3321.8175,360.16,65.09,2896.5675,3857.5475,535.73,960.98,1.161276168844315,1.331765097826997,23.913500000000113,22.92350000000033,17.42350000000033,26.603500000000167,3.6800000000000637,9.180000000000064,0.9586007903485572,0.7286051811738243,1.1124887615781898,0.1538879712296421,0.3838835804043749
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.46,3491.371,146.64,392.77,146.64,392.77,0.04200069256461144,0.11249735419123319,3344.731,364.94,65.81,2913.981,3884.141,539.41,970.16,1.1612715641407336,1.3329328502828262,23.913500000000113,22.913500000000113,17.413500000000113,26.59349999999995,3.67999999999995,9.17999999999995,0.958182616513685,0.728187007338952,1.1120705877433175,0.15388797122963735,0.3838835804043702
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.47,3515.2845,147.64,395.46,147.64,395.46,0.04199944556407881,0.11249729573808322,3367.6445,369.72,66.53,2931.3945,3910.7445,543.1,979.35,1.1612699915326572,1.3340901403751695,23.913500000000113,22.913499999999658,17.413499999999658,26.603499999999713,3.6900000000000546,9.190000000000055,0.9581826165136659,0.728187007338933,1.112488761578171,0.15430614506450488,0.38430175423923774
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.48,3539.198,148.63,398.15,148.63,398.15,0.041995389916020524,0.11249723807484069,3390.568,374.51,67.24,2948.818,3937.348,546.78,988.53,1.1612650151832968,1.3352292342219831,23.913499999999658,22.92350000000033,17.42350000000033,26.603500000000167,3.67999999999995,9.17999999999995,0.9586007903485755,0.7286051811738382,1.1124887615782109,0.15388797122964026,0.3838835804043775
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.49,3563.1115,149.63,400.83,149.63,400.83,0.04199419524199565,0.11249437464979695,3413.4815,379.29,67.96,2966.2315,3963.9415,550.46,997.71,1.16126057809307,1.3363560800969176,23.913500000000113,22.913499999999658,17.413499999999658,26.59349999999995,3.6800000000000637,9.180000000000064,0.9581826165136659,0.728187007338933,1.1120705877433175,0.1538879712296421,0.3838835804043749
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.5,3587.025,150.67,403.56,150.67,403.56,0.0420041677992208,0.11250548853158258,3436.355,384.07,68.68,2983.605,3990.585,554.23,1006.98,1.1612842677779216,1.3375044618841971,23.913500000000113,22.87350000000015,17.37350000000015,26.64350000000013,3.769999999999982,9.269999999999982,0.9565099211742338,0.726514311999501,1.1141614569176408,0.15765153574340704,0.3876471449181399
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.51,3610.9385,151.67,406.25,151.67,406.25,0.04200293081701613,0.1125053777570568,3459.2685,388.86,69.4,3001.0085,4017.1885,557.92,1016.18,1.1612826526764257,1.3386128363181913,23.913500000000113,22.913500000000113,17.403499999999894,26.603500000000167,3.689999999999941,9.199999999999932,0.958182616513685,0.7277688335040798,1.1124887615781898,0.1543061450645001,0.3847199280740957
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.52,3634.852,152.66,408.94,152.66,408.94,0.041998958967242685,0.11250526844009055,3482.192,393.64,70.11,3018.442,4043.792,561.6,1025.35,1.1612777239164296,1.3396951142344296,23.913499999999658,22.923499999999876,17.433500000000095,26.603499999999713,3.6800000000000637,9.169999999999959,0.9586007903485564,0.7290233550086915,1.112488761578192,0.15388797122964504,0.3834654065695147
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.53,3658.7655,153.66,411.62,153.66,411.62,0.041997772199393484,0.11250242738978489,3505.1055,398.42,70.83,3035.8555,4070.3855,565.28,1034.53,1.161273319733172,1.340770501099278,23.913500000000113,22.913500000000113,17.413500000000113,26.59349999999995,3.67999999999995,9.180000000000064,0.958182616513685,0.728187007338952,1.1120705877433175,0.15388797122963735,0.3838835804043749
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.54,3682.679,154.66,414.31,154.66,414.31,0.04199660084411375,0.11250233865074855,3528.019,406.41,71.55,3050.059,4096.989,568.97,1046.93,1.161271807209655,1.3432490978043377,23.913500000000113,22.913499999999658,14.203500000000076,26.603499999999713,3.6900000000000546,12.400000000000091,0.9581826165136659,0.5939532063478792,1.112488761578171,0.15430614506450488,0.5185355552303106
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.55,3706.5925,155.7,417.0,155.7,417.0,0.04200623618593088,0.11250225105673203,3550.8925,415.97,72.27,3062.6525,4123.5925,572.7,1060.94,1.1612833956533462,1.3464121378445646,23.913500000000113,22.87350000000015,12.593499999999949,26.603500000000167,3.730000000000018,14.009999999999991,0.9565099211742338,0.5266272189349066,1.1124887615781898,0.15597884040395596,0.5858615426432736
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.56,3730.506,156.69,419.68,156.69,419.68,0.04200234499019704,0.1124994839842102,3573.816,425.54,72.98,3075.296,4150.186,576.37,1074.89,1.1612757903596604,1.3495240783326223,23.913499999999658,22.923499999999876,12.643499999999676,26.59349999999995,3.669999999999959,13.950000000000045,0.9586007903485564,0.528718088109221,1.1120705877433388,0.15346979739477748,0.5833524996341082
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.57,3754.4195,157.69,422.37,157.69,422.37,0.0420011668914462,0.11249941568863042,3596.7295,435.1,73.7,3087.9295,4176.7895,580.06,1088.86,1.1612742909913019,1.3526181540090212,23.913500000000113,22.913500000000113,12.633500000000367,26.603500000000167,3.689999999999941,13.9699999999998,0.958182616513685,0.5282999142743767,1.1124887615781898,0.1543061450645001,0.584188847303813
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.58,3778.333,158.69,425.06,158.69,425.06,0.042000003705337775,0.11249934825755167,3619.643,444.67,74.42,3100.553,4203.393,583.75,1102.84,1.1612728106059078,1.3556913879556325,23.913500000000113,22.913500000000113,12.623499999999694,26.603500000000167,3.6900000000000546,13.980000000000018,0.958182616513685,0.5278817404394854,1.1124887615781898,0.15430614506450488,0.5846070211386853
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.59,3802.2465,159.68,427.74,159.68,427.74,0.04199622512638252,0.11249665165054396,3642.5665,454.23,75.14,3113.1965,4229.9865,587.42,1116.79,1.1612654154701088,1.358727757788498,23.913500000000113,22.923499999999876,12.643500000000131,26.59349999999995,3.669999999999959,13.950000000000045,0.9586007903485382,0.52871808810923,1.1120705877433175,0.15346979739477457,0.5833524996340971
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.6,3826.16,160.68,430.43,160.68,430.43,0.04199510736613211,0.11249660233759175,3665.48,463.8,75.85,3125.83,4256.59,591.11,1130.76,1.161264009079302,1.3617471199649374,23.913499999999658,22.913500000000113,12.633499999999913,26.603500000000167,3.6900000000000546,13.970000000000027,0.9581826165137032,0.5282999142743677,1.1124887615782109,0.1543061450645078,0.5841888473038337
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.61,3850.0735,161.72,433.12,161.72,433.12,0.042004392903148474,0.11249655363722277,3688.3535,473.36,76.57,3138.4235,4283.1935,594.84,1144.77,1.1612752139945373,1.3647595679805484,23.913500000000113,22.87350000000015,12.593499999999949,26.603500000000167,3.730000000000018,14.009999999999991,0.9565099211742338,0.5266272189349066,1.1124887615781898,0.15597884040395596,0.5858615426432736
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.62,3873.987,162.72,435.85,162.72,435.85,0.04200323852403222,0.1125068308179661,3711.267,482.93,77.29,3151.047,4309.837,598.57,1158.79,1.161284542448711,1.3677476089693361,23.913500000000113,22.913499999999658,12.62350000000015,26.64350000000013,3.730000000000018,14.019999999999982,0.9581826165136659,0.5278817404395044,1.1141614569176408,0.15597884040395596,0.5862797164781365
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.63,3897.9005,163.71,438.53,163.71,438.53,0.041999532825427434,0.11250415448008486,3734.1905,492.49,78.01,3163.6905,4336.4305,602.24,1172.74,1.1612772567441323,1.3706873349336794,23.913500000000113,22.92350000000033,12.643500000000131,26.59349999999995,3.669999999999959,13.950000000000045,0.9586007903485572,0.52871808810923,1.1120705877433175,0.15346979739477457,0.5833524996340971
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.64,3921.814,164.71,441.22,164.71,441.22,0.04199842215872554,0.11250406062092698,3757.104,502.06,78.72,3176.324,4363.034,605.93,1186.71,1.161275812434258,1.3736111303506822,23.913499999999658,22.913499999999658,12.633499999999913,26.603499999999258,3.689999999999941,13.970000000000027,0.9581826165136842,0.5282999142743677,1.112488761578173,0.15430614506450305,0.5841888473038337
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.65,3945.7275,165.71,443.91,165.71,443.91,0.04199732495465032,0.11250396789945583,3780.0175,511.63,79.44,3188.9475,4389.6375,609.62,1200.69,1.161274385634458,1.3765160762289128,23.913500000000113,22.913500000000113,12.62350000000015,26.603500000000167,3.6900000000000546,13.980000000000018,0.958182616513685,0.5278817404395044,1.1124887615781898,0.15430614506450488,0.5846070211386853
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.66,3969.641,166.7,446.59,166.7,446.59,0.04199372185041418,0.11250135717562369,3802.941,521.19,80.16,3201.591,4416.231,613.29,1214.64,1.1612672928662318,1.3793863738372578,23.913500000000113,22.923499999999876,12.643499999999676,26.59349999999995,3.669999999999959,13.950000000000045,0.9586007903485382,0.528718088109211,1.1120705877433175,0.15346979739477457,0.5833524996340971
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.67,3993.5545,167.74,449.28,167.74,449.28,0.04200268207182349,0.11250128175288455,3825.8145,530.75,80.88,3214.1845,4442.8345,617.02,1228.65,1.1612780755575056,1.3822587035685103,23.913500000000113,22.87350000000015,12.593499999999949,26.603500000000167,3.730000000000018,14.009999999999991,0.9565099211742338,0.5266272189349066,1.1124887615781898,0.15597884040395596,0.5858615426432736
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.68,4017.468,168.74,451.97,168.74,451.97,0.042001579104052604,0.11250120722803518,3848.728,540.32,81.59,3226.818,4469.438,620.71,1242.62,1.1612766607564888,1.3850914430252963,23.913499999999658,22.913500000000113,12.633500000000367,26.603500000000167,3.6900000000000546,13.9699999999998,0.9581826165137032,0.5282999142743868,1.1124887615782109,0.1543061450645078,0.5841888473038241
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,1.69,4041.3815,169.74,454.65,169.74,454.65,0.042000489189154756,0.11249865918374695,3871.6415,549.89,82.31,3239.4415,4496.0315,624.39,1256.59,1.1612726798181081,1.3879032851804853,23.913500000000113,22.913500000000113,12.623499999999694,26.59349999999995,3.67999999999995,13.970000000000027,0.958182616513685,0.5278817404394854,1.1120705877433175,0.15388797122963735,0.5841888473038226
