source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.22,6011.8,4745.18,8799.11,1266.62,2787.31,4053.93,0.2107,0.4636,0.4607,1.8543,0.0,0.0,0.0,4053.93,2787.31,1266.62,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.23,6030.47,4760.15,8826.17,1270.32,2795.7,4066.02,0.2107,0.4636,0.4607,1.8542,0.0,0.0,0.0,4066.02,2795.7,1270.32,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.24,6049.14,4775.12,8853.24,1274.02,2804.1,4078.12,0.2106,0.4636,0.4606,1.854,0.0,0.0,0.0,4078.12,2804.1,1274.02,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.25,6067.81,4790.09,8880.31,1277.72,2812.5,4090.21,0.2106,0.4635,0.4606,1.8539,0.0,0.0,0.0,4090.21,2812.5,1277.72,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.26,6086.49,4805.07,8907.39,1281.42,2820.9,4102.31,0.2105,0.4635,0.4606,1.8537,0.0,0.0,0.0,4102.31,2820.9,1281.42,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.27,6105.16,4820.04,8934.45,1285.12,2829.29,4114.41,0.2105,0.4634,0.4605,1.8536,0.0,0.0,0.0,4114.41,2829.29,1285.12,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.28,6123.83,4835.01,8961.52,1288.82,2837.69,4126.51,0.2105,0.4634,0.4605,1.8535,0.0,0.0,0.0,4126.51,2837.69,1288.82,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.29,6142.5,4849.98,8988.58,1292.52,2846.08,4138.6,0.2104,0.4633,0.4604,1.8533,0.0,0.0,0.0,4138.6,2846.08,1292.52,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.3,6161.17,4864.95,9015.65,1296.22,2854.48,4150.7,0.2104,0.4633,0.4604,1.8532,0.0,0.0,0.0,4150.7,2854.48,1296.22,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.31,6179.84,4879.92,9042.72,1299.92,2862.88,4162.79,0.2103,0.4633,0.4603,1.853,0.0,0.0,0.0,4162.79,2862.88,1299.92,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.32,6198.51,4894.89,9069.78,1303.62,2871.27,4174.89,0.2103,0.4632,0.4603,1.8529,0.0,0.0,0.0,4174.89,2871.27,1303.62,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.33,6217.18,4909.87,9096.85,1307.31,2879.67,4186.98,0.2103,0.4632,0.4603,1.8528,0.0,0.0,0.0,4186.98,2879.67,1307.31,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.34,6235.85,4924.84,9123.92,1311.01,2888.07,4199.08,0.2102,0.4631,0.4602,1.8526,0.0,0.0,0.0,4199.08,2888.07,1311.01,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.35,6254.52,4939.81,9150.98,1314.71,2896.46,4211.18,0.2102,0.4631,0.4602,1.8525,0.0,0.0,0.0,4211.18,2896.46,1314.71,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.36,6273.19,4954.78,9178.05,1318.41,2904.86,4223.27,0.2102,0.4631,0.4601,1.8524,0.0,0.0,0.0,4223.27,2904.86,1318.41,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.37,6291.86,4969.75,9205.11,1322.11,2913.25,4235.37,0.2101,0.463,0.4601,1.8522,0.0,0.0,0.0,4235.37,2913.25,1322.11,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.38,6310.53,4984.72,9232.18,1325.81,2921.65,4247.46,0.2101,0.463,0.4601,1.8521,0.0,0.0,0.0,4247.46,2921.65,1325.81,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.39,6329.2,4999.69,9259.25,1329.51,2930.05,4259.56,0.2101,0.4629,0.46,1.852,0.0,0.0,0.0,4259.56,2930.05,1329.51,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.4,6347.87,5014.66,9286.31,1333.21,2938.44,4271.65,0.21,0.4629,0.46,1.8518,0.0,0.0,0.0,4271.65,2938.44,1333.21,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.41,6366.54,5029.63,9313.38,1336.91,2946.84,4283.75,0.21,0.4629,0.46,1.8517,0.0,0.0,0.0,4283.75,2946.84,1336.91,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.42,6385.21,5044.6,9340.45,1340.61,2955.24,4295.84,0.21,0.4628,0.4599,1.8516,0.0,0.0,0.0,4295.84,2955.24,1340.61,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.43,6403.88,5059.57,9367.51,1344.31,2963.63,4307.94,0.2099,0.4628,0.4599,1.8514,0.0,0.0,0.0,4307.94,2963.63,1344.31,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.44,6422.55,5074.54,9394.58,1348.01,2972.03,4320.04,0.2099,0.4627,0.4598,1.8513,0.0,0.0,0.0,4320.04,2972.03,1348.01,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.45,6441.22,5089.51,9421.64,1351.71,2980.42,4332.13,0.2099,0.4627,0.4598,1.8512,0.0,0.0,0.0,4332.13,2980.42,1351.71,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.46,6459.89,5104.48,9448.71,1355.41,2988.82,4344.23,0.2098,0.4627,0.4598,1.8511,0.0,0.0,0.0,4344.23,2988.82,1355.41,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.47,6478.56,5119.46,9475.78,1359.1,2997.22,4356.32,0.2098,0.4626,0.4597,1.8509,0.0,0.0,0.0,4356.32,2997.22,1359.1,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.48,6497.23,5134.43,9502.84,1362.8,3005.61,4368.42,0.2098,0.4626,0.4597,1.8508,0.0,0.0,0.0,4368.42,3005.61,1362.8,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.49,6515.9,5149.4,9529.91,1366.5,3014.01,4380.51,0.2097,0.4626,0.4597,1.8507,0.0,0.0,0.0,4380.51,3014.01,1366.5,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_4,Cadre · Hors Alsace-Moselle · AT/MP 4 %,Executive · Outside Alsace-Moselle · AT/MP 4%,cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,3.5,6534.57,5164.37,9556.98,1370.2,3022.41,4392.61,0.2097,0.4625,0.4596,1.8506,0.0,0.0,0.0,4392.61,3022.41,1370.2,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.8,1493.62,1157.87,1561.15,335.75,67.53,403.27,0.2248,0.0452,0.2583,1.3483,594.61,0.3981,0.3809,403.27,67.53,335.75,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.81,1512.29,1172.62,1580.41,339.67,68.12,407.79,0.2246,0.045,0.258,1.3478,602.04,0.3981,0.3809,407.79,68.12,339.67,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.82,1530.96,1187.37,1599.68,343.59,68.72,412.31,0.2244,0.0449,0.2577,1.3472,609.48,0.3981,0.381,412.31,68.72,343.59,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.83,1549.63,1202.12,1618.94,347.51,69.31,416.82,0.2243,0.0447,0.2575,1.3467,616.91,0.3981,0.3811,416.82,69.31,347.51,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.84,1568.3,1216.86,1638.2,351.44,69.9,421.34,0.2241,0.0446,0.2572,1.3463,624.34,0.3981,0.3811,421.34,69.9,351.44,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.85,1586.97,1231.61,1657.47,355.36,70.5,425.86,0.2239,0.0444,0.2569,1.3458,631.77,0.3981,0.3812,425.86,70.5,355.36,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.86,1605.64,1246.36,1676.73,359.28,71.09,430.37,0.2238,0.0443,0.2567,1.3453,639.21,0.3981,0.3812,430.37,71.09,359.28,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.87,1624.31,1261.11,1696.0,363.2,71.69,434.89,0.2236,0.0441,0.2564,1.3448,646.64,0.3981,0.3813,434.89,71.69,363.2,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.88,1642.98,1275.85,1715.26,367.13,72.28,439.41,0.2235,0.044,0.2562,1.3444,654.07,0.3981,0.3813,439.41,72.28,367.13,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.89,1661.65,1290.6,1734.52,371.05,72.87,443.92,0.2233,0.0439,0.2559,1.344,661.5,0.3981,0.3814,443.92,72.87,371.05,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.9,1680.32,1305.35,1753.79,374.97,73.47,448.44,0.2232,0.0437,0.2557,1.3435,668.94,0.3981,0.3814,448.44,73.47,374.97,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.91,1698.99,1320.1,1773.05,378.89,74.06,452.96,0.223,0.0436,0.2555,1.3431,676.37,0.3981,0.3815,452.96,74.06,378.89,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.92,1717.66,1334.84,1792.32,382.82,74.66,457.47,0.2229,0.0435,0.2552,1.3427,683.8,0.3981,0.3815,457.47,74.66,382.82,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.93,1736.33,1349.59,1811.58,386.74,75.25,461.99,0.2227,0.0433,0.255,1.3423,691.23,0.3981,0.3816,461.99,75.25,386.74,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.94,1755.0,1364.34,1830.84,390.66,75.84,466.51,0.2226,0.0432,0.2548,1.3419,698.67,0.3981,0.3816,466.51,75.84,390.66,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.95,1773.67,1379.09,1850.11,394.58,76.44,471.02,0.2225,0.0431,0.2546,1.3415,706.1,0.3981,0.3817,471.02,76.44,394.58,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.96,1792.34,1393.83,1869.37,398.51,77.03,475.54,0.2223,0.043,0.2544,1.3412,713.53,0.3981,0.3817,475.54,77.03,398.51,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.97,1811.01,1408.58,1888.64,402.43,77.63,480.06,0.2222,0.0429,0.2542,1.3408,720.96,0.3981,0.3817,480.06,77.63,402.43,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.98,1829.68,1423.33,1914.49,406.35,84.81,491.16,0.2221,0.0464,0.2565,1.3451,721.81,0.3945,0.377,491.16,84.81,406.35,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,0.99,1848.35,1438.08,1952.12,410.27,103.77,514.04,0.222,0.0561,0.2633,1.3575,710.88,0.3846,0.3642,514.04,103.77,410.27,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.0,1867.02,1452.82,1989.56,414.2,122.54,536.73,0.2218,0.0656,0.2698,1.3694,700.13,0.375,0.3519,536.73,122.54,414.2,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.01,1885.69,1467.57,2026.79,418.12,141.1,559.22,0.2217,0.0748,0.2759,1.381,689.6,0.3657,0.3402,559.22,141.1,418.12,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.02,1904.36,1482.32,2063.8,422.04,159.44,581.48,0.2216,0.0837,0.2818,1.3923,679.29,0.3567,0.3291,581.48,159.44,422.04,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.03,1923.03,1497.07,2100.56,425.96,177.53,603.5,0.2215,0.0923,0.2873,1.4031,669.21,0.348,0.3186,603.5,177.53,425.96,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.04,1941.7,1511.81,2137.27,429.89,195.57,625.45,0.2214,0.1007,0.2926,1.4137,659.21,0.3395,0.3084,625.45,195.57,429.89,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.05,1960.37,1526.56,2173.7,433.81,213.33,647.14,0.2213,0.1088,0.2977,1.4239,649.47,0.3313,0.2988,647.14,213.33,433.81,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.06,1979.04,1541.31,2209.85,437.73,230.81,668.54,0.2212,0.1166,0.3025,1.4337,640.02,0.3234,0.2896,668.54,230.81,437.73,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.07,1997.71,1556.06,2246.09,441.65,248.38,690.03,0.2211,0.1243,0.3072,1.4434,630.48,0.3156,0.2807,690.03,248.38,441.65,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.08,2016.38,1570.8,2282.02,445.58,265.64,711.21,0.221,0.1317,0.3117,1.4528,621.25,0.3081,0.2722,711.21,265.64,445.58,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.09,2035.05,1585.55,2317.82,449.5,282.77,732.26,0.2209,0.1389,0.3159,1.4618,612.14,0.3008,0.2641,732.26,282.77,449.5,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.1,2053.72,1600.3,2353.27,453.42,299.55,752.97,0.2208,0.1459,0.32,1.4705,603.38,0.2938,0.2564,752.97,299.55,453.42,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.11,2072.39,1615.05,2388.78,457.34,316.39,773.74,0.2207,0.1527,0.3239,1.4791,594.57,0.2869,0.2489,773.74,316.39,457.34,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.12,2091.06,1629.79,2424.13,461.27,333.07,794.34,0.2206,0.1593,0.3277,1.4874,585.92,0.2802,0.2417,794.34,333.07,461.27,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.13,2109.73,1644.54,2459.31,465.19,349.58,814.77,0.2205,0.1657,0.3313,1.4954,577.43,0.2737,0.2348,814.77,349.58,465.19,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.14,2128.4,1659.29,2494.31,469.11,365.91,835.02,0.2204,0.1719,0.3348,1.5032,569.13,0.2674,0.2282,835.02,365.91,469.11,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.15,2147.07,1674.04,2529.11,473.03,382.04,855.07,0.2203,0.1779,0.3381,1.5108,561.03,0.2613,0.2218,855.07,382.04,473.03,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.16,2165.74,1688.78,2563.92,476.96,398.18,875.14,0.2202,0.1839,0.3413,1.5182,552.91,0.2553,0.2157,875.14,398.18,476.96,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.17,2184.41,1703.53,2598.52,480.88,414.11,894.99,0.2201,0.1896,0.3444,1.5254,545.01,0.2495,0.2097,894.99,414.11,480.88,8,27,34,ok,
