country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_pln,retirement_employee_monthly_pln,retirement_employer_monthly_pln,disability_employee_monthly_pln,disability_employer_monthly_pln,sickness_employee_monthly_pln,accident_employer_monthly_pln,labour_fund_employer_monthly_pln,guaranteed_benefits_fund_employer_monthly_pln,health_insurance_monthly_pln,employee_contributions_monthly_pln,employer_contributions_monthly_pln,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_pln,income_tax_monthly_pln,net_after_income_tax_monthly_pln,employer_cost_monthly_pln,social_wedge_monthly_pln,total_wedge_after_income_tax_monthly_pln,below_minimum_wage,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_pln,delta_net_before_income_tax_monthly_pln,delta_net_after_income_tax_monthly_pln,delta_employer_cost_monthly_pln,delta_social_wedge_monthly_pln,delta_total_wedge_after_income_tax_monthly_pln,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.88,23453.28,2289.040128,2289.040128,351.7992,1524.4632,574.60536,391.669776,574.60536,23.45328,1821.405178,5036.849866,4803.231744,0.214761,0.20479999999999995,18416.430134,3796.1073,14620.322834,28256.511744,9840.08161,13636.18891,False,1.534309936210504,1.9326872644791409,48.05999999999767,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999882,33.43481300000167,0.7852389929255371,0.5091110070745206,1.2048000000000232,0.419561007074486,0.6956889929255782
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.89,23501.34,2293.730784,2293.730784,352.5201,1527.5871,575.78283,392.472378,575.78283,23.50134,1825.137566,5047.17128,4813.074432,0.214761,0.2048,18454.16872,3809.378012,14644.790709,28314.414432,9860.245712,13669.623723,False,1.5343099362105042,1.933412023095829,48.06000000000131,37.738586000003124,24.467875000000276,57.902688000001945,20.16410200000064,33.43481299999985,0.7852389929255534,0.5091110070744821,1.2048000000000076,0.41956100707449206,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.9,23549.4,2298.42144,2298.42144,353.241,1530.711,576.9603,393.27498,576.9603,23.5494,1828.869953,5057.492693,4822.91712,0.214761,0.20479999999999998,18491.907307,3822.648723,14669.258583,28372.31712,9880.409813,13703.058537,False,1.534309936210504,1.9341343639621045,48.06000000000131,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.204799999999932,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.91,23597.46,2298.48,2298.48,353.25,1530.75,578.13777,394.077582,578.13777,23.59746,1833.083301,5062.951071,4825.042812,0.21455491695716403,0.20447297344714221,18534.508929,3837.629514,14696.879416,28422.502812,9887.993883,13725.623396,False,1.5334910096845735,1.933914132930665,48.05999999999767,42.601621999998315,27.62083299999904,50.18569199999911,7.584069999998974,22.56485900000007,0.8864257594673404,0.5747156263004656,1.0442299625468485,0.15780420307947027,0.4695143362463829
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.92,23645.52,2298.48,2298.48,353.25,1530.75,579.31524,394.880184,579.31524,23.64552,1837.302728,5068.347968,4827.070944,0.21434707159749497,0.20414315033037972,18577.172032,3852.631923,14724.540108,28472.590944,9895.418912,13748.050836,False,1.5326655152661433,1.9336828678103886,48.06000000000131,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743999999948,0.887705014565081,0.5755449854348464,1.0421999999999876,0.15449498543486875,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.93,23693.58,2298.48,2298.48,353.25,1530.75,580.49271,395.682786,580.49271,23.69358,1841.522156,5073.744866,4829.099076,0.21414006942386926,0.20381466523843167,18619.835134,3867.634333,14752.200801,28522.679076,9902.843942,13770.478275,False,1.5318438037118005,1.9334524699442268,48.06000000000131,42.663102000002254,27.66069300000163,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937578254,0.5755450062422155,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.94,23741.64,2298.48,2298.48,353.25,1530.75,581.67018,396.485388,581.67018,23.74164,1845.741584,5079.141764,4831.127208,0.21393390531572376,0.20348751004564133,18662.498236,3882.636742,14779.861494,28572.767208,9910.268972,13792.905714,False,1.5310258490782798,1.9332229344629506,48.05999999999767,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.887704993757817,0.5755450062422212,1.0422000000000664,0.15449500624221169,0.4666549937578453
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.95,23789.7,2298.48,2298.48,353.25,1530.75,582.84765,397.28799,582.84765,23.7897,1849.961012,5084.538662,4833.15534,0.21372857419387384,0.20316167669201377,18705.161339,3897.639152,14807.522187,28622.85534,9917.694002,13815.333154,False,1.530211625659002,1.932994256533711,48.06000000000131,42.663102999998955,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743999999948,0.887705014565081,0.5755450062421776,1.0421999999999119,0.15449500624219997,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.96,23837.76,2298.48,2298.48,353.25,1530.75,584.02512,398.090592,584.02512,23.83776,1854.180439,5089.935559,4835.183472,0.21352407102009582,0.2028371571825541,18747.824441,3912.641562,14835.182879,28672.943472,9925.119031,13837.760593,False,1.5294011079813845,1.9327664313597064,48.05999999999767,42.663102000002254,27.66069199999947,50.08813200000077,7.425028999999995,22.42743900000096,0.8877049937578927,0.57554498543489,1.0422000000000664,0.15449498543488047,0.4666549937578453
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.97,23885.82,2298.48,2298.48,353.25,1530.75,585.20259,398.893194,585.20259,23.88582,1858.399867,5095.332457,4837.211604,0.21332039079671536,0.20251394358661332,18790.487543,3927.643971,14862.843572,28723.031604,9932.544061,13860.188032,False,1.5285942708041815,1.9325394541798422,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.98,23933.88,2298.48,2298.48,353.25,1530.75,586.38006,399.695796,586.38006,23.93388,1862.619295,5100.729355,4839.239736,0.21311752856619987,0.20219202803724262,18833.150645,3942.646381,14890.504265,28773.119736,9939.969091,13882.615471,False,1.5277910891148656,1.9323133202684002,48.06000000000131,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937578254,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,4.99,23981.94,2298.48,2298.48,353.25,1530.75,587.55753,400.498398,587.55753,23.98194,1866.838722,5106.126252,4841.267868,0.2129154794107566,0.2018714027305547,18875.813748,3957.64879,14918.164957,28823.207868,9947.39412,13905.042911,False,1.5269915381270425,1.9320880249347125,48.05999999999767,42.663102999998955,27.66069200000129,50.08813200000077,7.425028999999995,22.427440000001297,0.8877050145651482,0.5755449854349278,1.0422000000000664,0.15449498543488047,0.46665501456517655
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.0,24030.0,2298.48,2298.48,353.25,1530.75,588.735,401.301,588.735,24.03,1871.05815,5111.52315,4843.296,0.21271423845193507,0.20155205992509362,18918.47685,3972.6512,14945.82565,28873.296,9954.81915,13927.47035,False,1.5261955932779017,1.9318635635228356,48.06000000000131,42.66310199999862,27.66069299999981,50.08813199999713,7.4250299999985145,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999119,0.15449500624216214,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.01,24078.06,2298.48,2298.48,353.25,1530.75,589.91247,402.103602,589.91247,24.07806,1875.277578,5116.920048,4845.324132,0.2125138008502346,0.20123399194121122,18961.139952,3987.65361,14973.486343,28923.384132,9962.24418,13949.897789,False,1.5254032302257001,1.9316399314112287,48.06000000000131,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937578254,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.02,24126.12,2298.48,2298.48,353.25,1530.75,591.08994,402.906204,591.08994,24.12612,1879.497005,5122.316945,4847.352264,0.2123141618047162,0.20091719116045184,19003.803055,4002.656019,15001.147035,28973.472264,9969.669209,13972.325229,False,1.524614424847282,1.9314171240124394,48.05999999999767,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743999999948,0.8877050145651482,0.57554498543489,1.0422000000000664,0.15449498543488047,0.4666550145651387
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.03,24174.18,2298.48,2298.48,353.25,1530.75,592.26741,403.708806,592.26741,24.17418,1883.716433,5127.713843,4849.380396,0.21211531655261937,0.20060165002494398,19046.466157,4017.658429,15028.807728,29023.560396,9977.094239,13994.752668,False,1.5238291532356294,1.931195136772787,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.04,24222.24,2298.48,2298.48,353.25,1530.75,593.44488,404.511408,593.44488,24.22224,1887.935861,5133.110741,4851.408528,0.21191726036898323,0.20028736103679923,19089.129259,4032.660838,15056.468421,29073.648528,9984.519269,14017.180107,False,1.523047391697448,1.9309739651720546,48.06000000000131,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937578254,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.05,24270.3,2298.48,2298.48,353.25,1530.75,594.62235,405.31401,594.62235,24.2703,1892.155289,5138.507639,4853.43666,0.21171998856627236,0.19997431675751842,19131.792361,4047.663248,15084.129114,29123.73666,9991.944299,14039.607546,False,1.5222691167507838,1.9307536047231804,48.05999999999767,42.66310199999862,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743899999914,0.887704993757817,0.5755450062422212,1.0421999999999907,0.15449500624221169,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.06,24318.36,2298.48,2298.48,353.25,1530.75,595.79982,406.116612,595.79982,24.31836,1896.374716,5143.904536,4855.464792,0.211523496494007,0.19966250980740483,19174.455464,4062.665658,15111.789806,29173.824792,9999.369328,14062.034986,False,1.5214943051226721,1.9305340509719564,48.06000000000131,42.663102999998955,27.66069200000129,50.08813200000077,7.425028999999995,22.427440000001297,0.887705014565081,0.5755449854348842,1.0421999999999876,0.15449498543486875,0.4666550145651412
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.07,24366.42,2298.48,2298.48,353.25,1530.75,596.97729,406.919214,596.97729,24.36642,1900.594144,5149.301434,4857.492924,0.21132777953839751,0.19935193286498384,19217.118566,4077.668067,15139.450499,29223.912924,10006.794358,14084.462425,False,1.5207229337468162,1.9303152994967252,48.05999999999767,42.663102000002254,27.66069299999981,50.08813200000077,7.4250299999985145,22.42743899999914,0.8877049937578927,0.5755450062422212,1.0422000000000664,0.15449500624217383,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.08,24414.48,2298.48,2298.48,353.25,1530.75,598.15476,407.721816,598.15476,24.41448,1904.813572,5154.698332,4859.521056,0.21113283312198333,0.19904257866643077,19259.781668,4092.670477,15167.111192,29274.001056,10014.219388,14106.889864,False,1.5199549797613012,1.930097345908087,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.09,24462.54,2298.48,2298.48,353.25,1530.75,599.33223,408.524418,599.33223,24.46254,1909.032999,5160.095229,4861.549188,0.2109386527032761,0.1987344400050036,19302.444771,4107.672886,15194.771884,29324.089188,10021.644417,14129.317304,False,1.5191904205063331,1.9298801858486023,48.06000000000131,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743999999948,0.887705014565081,0.5755449854348464,1.0421999999999876,0.15449498543486875,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.1,24510.6,2298.48,2298.48,353.25,1530.75,600.5097,409.32702,600.5097,24.5106,1913.252427,5165.492127,4863.57732,0.21074523377640694,0.19842750973048395,19345.107873,4122.675296,15222.432577,29374.17732,10029.069447,14151.744743,False,1.5184292335220104,1.9296638149925043,48.05999999999767,42.663102000002254,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743899999914,0.8877049937578927,0.5755450062422212,1.0421999999999907,0.15449500624221169,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.11,24558.66,2298.48,2298.48,353.25,1530.75,601.68717,410.129622,601.68717,24.55866,1917.471855,5170.889025,4865.605452,0.21055257187077797,0.1981217807486239,19387.770975,4137.677706,15250.09327,29424.265452,10036.494477,14174.172182,False,1.517671396546126,1.9294482290454102,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.12,24606.72,2298.48,2298.48,353.25,1530.75,602.86464,410.932224,602.86464,24.60672,1921.691282,5176.285922,4867.633584,0.21036066255071786,0.19781724602059922,19430.434078,4152.680115,15277.753962,29474.353584,10043.919506,14196.599622,False,1.5169168875119952,1.929233423744038,48.06000000000131,42.663102999998955,27.66069200000129,50.08813200000077,7.425028999999995,22.42743999999948,0.887705014565081,0.5755449854348842,1.0421999999999876,0.15449498543486875,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.13,24654.78,2298.48,2298.48,353.25,1530.75,604.04211,411.734826,604.04211,24.65478,1925.91071,5181.68282,4869.661716,0.2101695014151414,0.19751389856246945,19473.09718,4167.682525,15305.414655,29524.441716,10051.344536,14219.027061,False,1.5161656845463152,1.9290193948559247,48.05999999999767,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937578927,0.5755450062422212,1.0422000000000664,0.15449500624221169,0.4666549937578453
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.14,24702.84,2298.48,2298.48,353.25,1530.75,605.21958,412.537428,605.21958,24.70284,1930.130138,5187.079718,4871.689848,0.20997908409721308,0.1972117314446436,19515.760282,4182.684934,15333.075348,29574.529848,10058.769566,14241.4545,False,1.5154177659670494,1.9288061381791468,48.06000000000131,42.66310199999862,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999119,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.15,24750.9,2298.48,2298.48,353.25,1530.75,606.39705,413.34003,606.39705,24.7509,1934.349566,5192.476616,4873.71798,0.20978940626401463,0.19691073779135304,19558.423385,4197.687344,15360.736041,29624.61798,10066.194596,14263.88194,False,1.5146731102813447,1.9285936495420506,48.06000000000131,42.663102999998955,27.66069299999981,50.08813200000077,7.4250299999985145,22.42743999999948,0.887705014565081,0.5755450062421776,1.0421999999999876,0.15449500624216214,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.16,24798.96,2298.48,2298.48,353.25,1530.75,607.57452,414.142632,607.57452,24.79896,1938.568993,5197.873513,4875.746112,0.20960046361621618,0.1966109107801295,19601.086487,4212.689754,15388.396733,29674.706112,10073.619625,14286.309379,False,1.5139316961834692,1.9283819248029732,48.05999999999767,42.663102000002254,27.66069199999947,50.08813200000077,7.425028999999995,22.42743900000096,0.8877049937578927,0.57554498543489,1.0422000000000664,0.15449498543488047,0.4666549937578453
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.17,24847.02,2298.48,2298.48,353.25,1530.75,608.75199,414.945234,608.75199,24.84702,1942.788421,5203.270411,4877.774244,0.20941225188775156,0.1963122436412898,19643.749589,4227.692163,15416.057426,29724.794244,10081.044655,14308.736818,False,1.513193502552782,1.9281709598499792,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.18,24895.08,2298.48,2298.48,353.25,1530.75,609.92946,415.747836,609.92946,24.89508,1947.007849,5208.667309,4879.802376,0.20922476684549715,0.19601472965742633,19686.412691,4242.694573,15443.718119,29774.882376,10088.469685,14331.164257,False,1.5124585084517272,1.9279607506005905,48.06000000000131,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937578254,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.19,24943.14,2298.48,2298.48,353.25,1530.75,611.10693,416.550438,611.10693,24.94314,1951.227276,5214.064206,4881.830508,0.2090380042889548,0.19571836216290328,19729.075794,4257.696982,15471.378811,29824.970508,10095.894714,14353.591697,False,1.511726693123855,1.9277512930015268,48.05999999999767,42.663102999998955,27.66069200000129,50.08813199999713,7.425028999999995,22.42743999999948,0.8877050145651482,0.5755449854349278,1.0421999999999907,0.15449498543488047,0.4666550145651387
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.2,24991.2,2298.48,2298.48,353.25,1530.75,612.2844,417.35304,612.2844,24.9912,1955.446704,5219.461104,4883.85864,0.20885196004993756,0.19542313454335927,19771.738896,4272.699392,15499.039504,29875.05864,10103.319744,14376.019136,False,1.5109980359918667,1.9275425830284405,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.21,25039.26,2298.48,2298.48,353.25,1530.75,613.46187,418.155642,613.46187,25.03926,1959.666132,5224.858002,4885.886772,0.20866662999226018,0.19512904023521463,19814.401998,4287.701802,15526.700197,29925.146772,10110.744774,14398.446575,False,1.5102725166556865,1.9273346166856633,48.05999999999767,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937578927,0.5755450062422212,1.0422000000000664,0.15449500624221169,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.22,25087.32,2298.48,2298.48,353.25,1530.75,614.63934,418.958244,614.63934,25.08732,1963.885559,5230.254899,4887.914904,0.20848201001143207,0.19483607272518544,19857.065101,4302.704211,15554.360889,29975.234904,10118.169803,14420.874015,False,1.5095501148905568,1.9271273900059462,48.06000000000131,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743999999948,0.887705014565081,0.5755449854348464,1.0421999999999876,0.15449498543486875,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.23,25135.38,2298.48,2298.48,353.25,1530.75,615.81681,419.760846,615.81681,25.13538,1968.104987,5235.651797,4889.943036,0.20829809603435473,0.1945442255498027,19899.728203,4317.706621,15582.021582,30025.323036,10125.594833,14443.301454,False,1.508830810645162,1.9269208990502158,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250299999985145,22.42743900000096,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624216214,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.24,25183.44,2298.48,2298.48,353.25,1530.75,616.99428,420.563448,616.99428,25.18344,1972.324415,5241.048695,4891.971168,0.208114884019022,0.19425349229493666,19942.391305,4332.70903,15609.682275,30075.411168,10133.019863,14465.728893,False,1.5081145840397687,1.926715139907314,48.05999999999767,42.663102000002254,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743899999914,0.8877049937578927,0.5755450062422212,1.0421999999999907,0.15449500624221169,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.25,25231.5,2298.48,2298.48,353.25,1530.75,618.17175,421.36605,618.17175,25.2315,1976.543843,5246.445593,4893.9993,0.2079323699542239,0.19396386659532724,19985.054407,4347.71144,15637.342968,30125.4993,10140.444893,14488.156333,False,1.507401415364398,1.9265101086937582,48.06000000000131,42.66310199999862,27.66069300000163,50.08813200000077,7.4250300000003335,22.427440000001297,0.8877049937577498,0.5755450062422155,1.0421999999999876,0.15449500624219997,0.4666550145651412
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.26,25279.56,2298.48,2298.48,353.25,1530.75,619.34922,422.168652,619.34922,25.27956,1980.76327,5251.84249,4896.027432,0.2077505498592539,0.19367534213411944,20027.71751,4362.71385,15665.00366,30175.587432,10147.869922,14510.583772,False,1.506691285077015,1.9263058015534955,48.06000000000131,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743899999914,0.887705014565081,0.5755449854348464,1.0421999999999876,0.15449498543486875,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.27,25327.62,2298.48,2298.48,353.25,1530.75,620.52669,422.971254,620.52669,25.32762,1984.982698,5257.239388,4898.055564,0.20756941978361965,0.19338791264240382,20070.380612,4377.716259,15692.664353,30225.675564,10155.294952,14533.011211,False,1.505984173801746,1.9261022146576599,48.05999999999767,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937578927,0.5755450062422212,1.0422000000000664,0.15449500624221169,0.46665499375780745
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.28,25375.68,2298.48,2298.48,353.25,1530.75,621.70416,423.773856,621.70416,25.37568,1989.202126,5262.636286,4900.083696,0.2073889758067567,0.19310157189876292,20113.043714,4392.718669,15720.325046,30275.763696,10162.719982,14555.43865,False,1.5052800623271139,1.9258993442043333,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.29,25423.74,2298.48,2298.48,353.25,1530.75,622.88163,424.576458,622.88163,25.42374,1993.421553,5268.033183,4902.111828,0.2072092140377458,0.19281631372882194,20155.706817,4407.721078,15747.985738,30325.851828,10170.145011,14577.86609,False,1.5045789316043003,1.925697186418311,48.06000000000131,42.663102999998955,27.66069199999947,50.08813199999713,7.425028999999995,22.42743999999948,0.887705014565081,0.5755449854348464,1.0421999999999119,0.15449498543486875,0.46665501456510333
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.3,25471.8,2298.48,2298.48,353.25,1530.75,624.0591,425.37906,624.0591,25.4718,1997.640981,5273.430081,4904.13996,0.20703013061503311,0.19253213200480535,20198.369919,4422.723488,15775.646431,30375.93996,10177.570041,14600.293529,False,1.5038807627454267,1.9254957375508646,48.05999999999767,42.663102000002254,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743900000096,0.8877049937578927,0.5755450062422212,1.0422000000000664,0.15449500624221169,0.4666549937578453
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.31,25519.86,2298.48,2298.48,353.25,1530.75,625.23657,426.181662,625.23657,25.51986,2001.860409,5278.826979,4906.168092,0.20685172170615357,0.19224902064509763,20241.033021,4437.725898,15803.307124,30426.028092,10184.995071,14622.720968,False,1.5031855370218579,1.9252949938795092,48.06000000000131,42.66310199999862,27.66069300000163,50.08813200000077,7.4250299999985145,22.42743899999914,0.8877049937577498,0.5755450062422155,1.0421999999999876,0.15449500624216214,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.32,25567.92,2298.48,2298.48,353.25,1530.75,626.41404,426.984264,626.41404,25.56792,2006.079836,5284.223876,4908.196224,0.20667398350745778,0.1919669736138098,20283.696124,4452.728307,15830.967816,30476.116224,10192.4201,14645.148408,False,1.502493235862529,1.9250949517077816,48.05999999999767,42.663102999998955,27.66069199999947,50.08813200000077,7.425028999999995,22.42743999999948,0.8877050145651482,0.57554498543489,1.0422000000000664,0.15449498543488047,0.4666550145651387
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.33,25615.98,2298.48,2298.48,353.25,1530.75,627.59151,427.786866,627.59151,25.61598,2010.299264,5289.620774,4910.224356,0.20649691224384153,0.1916859849203505,20326.359226,4467.730717,15858.628509,30526.204356,10199.84513,14667.575847,False,1.50180384085229,1.9248956073650032,48.06000000000131,42.663102000002254,27.66069299999981,50.08813199999713,7.4250300000003335,22.42743900000096,0.8877049937578254,0.5755450062421776,1.0421999999999119,0.15449500624219997,0.46665499375781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.34,25664.04,2298.48,2298.48,353.25,1530.75,628.76898,428.589468,628.76898,25.66404,2014.518692,5295.017672,4912.252488,0.20632050416847855,0.19140604861900148,20369.022328,4482.733126,15886.289202,30576.292488,10207.27016,14690.003286,False,1.501117333730274,1.924696957206063,48.06000000000131,42.66310199999862,27.66069299999981,50.08813200000077,7.4250300000003335,22.42743899999914,0.8877049937577498,0.5755450062421776,1.0421999999999876,0.15449500624219997,0.46665499375777214
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,5.35,25712.1,2298.48,2298.48,353.25,1530.75,629.94645,429.39207,629.94645,25.7121,2018.73812,5300.41457,4914.28062,0.20614475556255615,0.19112715880849876,20411.68543,4497.735536,15913.949894,30626.38062,10214.69519,14712.430726,False,1.5004336963882843,1.9244989976111933,48.05999999999767,42.663102000002254,27.66069199999947,50.08813200000077,7.4250300000003335,22.427440000001297,0.8877049937578927,0.57554498543489,1.0422000000000664,0.15449500624221169,0.46665501456517655
