source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,employee_csg_crds_monthly_eur,employee_old_age_monthly_eur,employee_retirement_complementary_ceg_cet_monthly_eur,employee_other_monthly_eur,employer_old_age_monthly_eur,employer_retirement_complementary_ceg_cet_monthly_eur,employer_health_monthly_eur,employer_family_monthly_eur,employer_unemployment_monthly_eur,employer_ags_monthly_eur,employer_atmp_monthly_eur,employer_fnal_monthly_eur,employer_csa_monthly_eur,employer_training_monthly_eur,employer_apprenticeship_tax_monthly_eur,employer_social_dialogue_monthly_eur,employer_other_monthly_eur,employer_contributions_before_relief_monthly_eur,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.0,3734.04,2933.92,5243.03,800.12,1508.99,2309.11,0.2143,0.4041,0.4404,1.787,184.46,0.0494,0.0352,357.8,272.58,149.74,20.0,398.05,224.42,485.43,196.04,158.7,9.34,149.36,3.73,11.2,20.54,25.39,0.6,10.66,1693.45,2309.11,1508.99,800.12,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.01,3752.71,2948.7,5272.14,804.01,1519.43,2323.45,0.2142,0.4049,0.4407,1.788,182.38,0.0486,0.0346,359.58,273.95,150.48,20.0,400.04,225.54,487.85,197.02,159.49,9.38,150.11,3.75,11.26,20.64,25.52,0.6,10.62,1701.81,2323.45,1519.43,804.01,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.02,3771.38,2963.47,5301.29,807.91,1529.91,2337.81,0.2142,0.4057,0.441,1.7889,180.27,0.0478,0.034,361.36,275.31,151.23,20.0,402.03,226.66,490.28,198.0,160.28,9.43,150.86,3.77,11.31,20.74,25.65,0.6,10.57,1710.18,2337.81,1529.91,807.91,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.03,3790.05,2978.25,5330.47,811.8,1540.42,2352.21,0.2142,0.4064,0.4413,1.7898,178.13,0.047,0.0334,363.14,276.67,151.98,20.0,404.02,227.78,492.71,198.98,161.08,9.48,151.6,3.79,11.37,20.85,25.77,0.61,10.52,1718.55,2352.21,1540.42,811.8,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.04,3808.72,2993.03,5359.29,815.69,1550.57,2366.26,0.2142,0.4071,0.4415,1.7906,176.34,0.0463,0.0329,364.92,278.04,152.73,20.0,406.01,228.9,495.13,199.96,161.87,9.52,152.35,3.81,11.43,20.95,25.9,0.61,10.48,1726.92,2366.26,1550.57,815.69,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.05,3827.39,3007.81,5388.14,819.58,1560.75,2380.33,0.2141,0.4078,0.4418,1.7914,174.53,0.0456,0.0324,366.7,279.4,153.48,20.0,408.0,230.03,497.56,200.94,162.66,9.57,153.1,3.83,11.48,21.05,26.03,0.61,10.43,1735.28,2380.33,1560.75,819.58,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.06,3846.06,3022.59,5417.41,823.47,1571.35,2394.82,0.2141,0.4086,0.4421,1.7923,172.3,0.0448,0.0318,368.48,280.76,154.23,20.0,409.99,231.15,499.99,201.92,163.46,9.62,153.84,3.85,11.54,21.15,26.15,0.62,10.38,1743.65,2394.82,1571.35,823.47,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.07,3864.73,3037.37,5446.31,827.36,1581.58,2408.94,0.2141,0.4092,0.4423,1.7931,170.43,0.0441,0.0313,370.26,282.13,154.98,20.0,411.98,232.27,502.41,202.9,164.25,9.66,154.59,3.86,11.59,21.26,26.28,0.62,10.34,1752.02,2408.94,1581.58,827.36,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.08,3883.4,3052.15,5475.24,831.25,1591.84,2423.1,0.2141,0.4099,0.4426,1.7939,168.54,0.0434,0.0308,372.04,283.49,155.72,20.0,413.97,233.39,504.84,203.88,165.04,9.71,155.34,3.88,11.65,21.36,26.41,0.62,10.29,1760.38,2423.1,1591.84,831.25,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.09,3902.07,3066.93,5503.81,835.14,1601.74,2436.88,0.214,0.4105,0.4428,1.7946,167.01,0.0428,0.0303,373.82,284.85,156.47,20.0,415.96,234.51,507.27,204.86,165.84,9.76,156.08,3.9,11.71,21.46,26.53,0.62,10.24,1768.75,2436.88,1601.74,835.14,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.1,3920.74,3081.71,5532.8,839.03,1612.06,2451.09,0.214,0.4112,0.443,1.7954,165.06,0.0421,0.0298,375.6,286.21,157.22,20.0,417.95,235.64,509.7,205.84,166.63,9.8,156.83,3.92,11.76,21.56,26.66,0.63,10.2,1777.12,2451.09,1612.06,839.03,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.11,3939.41,3096.49,5561.41,842.92,1622.0,2464.92,0.214,0.4117,0.4432,1.796,163.49,0.0415,0.0294,377.38,287.58,157.97,20.0,419.94,236.76,512.12,206.82,167.42,9.85,157.58,3.94,11.82,21.67,26.79,0.63,10.15,1785.49,2464.92,1622.0,842.92,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.12,3958.08,3111.27,5590.44,846.81,1632.36,2479.18,0.2139,0.4124,0.4435,1.7968,161.49,0.0408,0.0289,379.15,288.94,158.72,20.0,421.93,237.88,514.55,207.8,168.22,9.9,158.32,3.96,11.87,21.77,26.91,0.63,10.1,1793.85,2479.18,1632.36,846.81,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.13,3976.75,3126.05,5619.1,850.7,1642.35,2493.06,0.2139,0.413,0.4437,1.7975,159.87,0.0402,0.0285,380.93,290.3,159.47,20.0,423.92,239.0,516.98,208.78,169.01,9.94,159.07,3.98,11.93,21.87,27.04,0.64,10.06,1802.22,2493.06,1642.35,850.7,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.14,3995.42,3140.82,5647.79,854.6,1652.37,2506.96,0.2139,0.4136,0.4439,1.7982,158.22,0.0396,0.028,382.71,291.67,160.22,20.0,425.91,240.12,519.4,209.76,169.81,9.99,159.82,4.0,11.99,21.97,27.17,0.64,10.01,1810.59,2506.96,1652.37,854.6,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.15,4014.09,3150.09,5684.92,864.0,1670.83,2534.82,0.2152,0.4162,0.4459,1.8047,156.55,0.039,0.0275,384.49,292.4,167.1,20.0,427.12,250.45,521.83,210.74,170.6,10.04,160.56,4.0,12.04,22.08,27.3,0.64,9.96,1827.38,2534.82,1670.83,864.0,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.16,4032.76,3165.07,5713.26,867.69,1680.5,2548.2,0.2152,0.4167,0.446,1.8051,155.26,0.0385,0.0272,386.27,292.48,168.94,20.0,427.52,253.21,524.26,211.72,171.39,10.08,161.31,4.0,12.1,22.18,27.42,0.65,9.92,1835.77,2548.2,1680.5,867.69,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.17,4051.43,3180.04,5742.04,871.39,1690.61,2561.99,0.2151,0.4173,0.4462,1.8056,153.55,0.0379,0.0267,388.05,292.55,170.79,20.0,427.91,255.97,526.69,212.7,172.19,10.13,162.06,4.0,12.15,22.28,27.55,0.65,9.87,1844.16,2561.99,1690.61,871.39,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.18,4070.1,3195.02,5770.83,875.08,1700.73,2575.81,0.215,0.4179,0.4464,1.8062,151.81,0.0373,0.0263,389.83,292.63,172.63,20.0,428.31,258.73,529.11,213.68,172.98,10.18,162.8,4.0,12.21,22.39,27.68,0.65,9.82,1852.54,2575.81,1700.73,875.08,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.19,4088.77,3209.99,5799.24,878.78,1710.47,2589.24,0.2149,0.4183,0.4465,1.8066,150.47,0.0368,0.0259,391.61,292.7,174.47,20.0,428.7,261.49,531.54,214.66,173.77,10.22,163.55,4.0,12.27,22.49,27.8,0.65,9.78,1860.93,2589.24,1710.47,878.78,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.2,4107.44,3224.97,5827.66,882.47,1720.22,2602.7,0.2148,0.4188,0.4466,1.807,149.1,0.0363,0.0256,393.39,292.77,176.31,20.0,429.09,264.25,533.97,215.64,174.57,10.27,164.3,4.0,12.32,22.59,27.93,0.66,9.73,1869.32,2602.7,1720.22,882.47,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.21,4126.11,3239.94,5856.11,886.17,1730.0,2616.17,0.2148,0.4193,0.4467,1.8075,147.71,0.0358,0.0252,395.17,292.85,178.15,20.0,429.49,267.01,536.39,216.62,175.36,10.32,165.04,4.0,12.38,22.69,28.06,0.66,9.68,1877.71,2616.17,1730.0,886.17,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.22,4144.78,3254.92,5884.57,889.86,1739.79,2629.65,0.2147,0.4198,0.4469,1.8079,146.31,0.0353,0.0249,396.95,292.92,179.99,20.0,429.88,269.77,538.82,217.6,176.15,10.36,165.79,4.0,12.43,22.8,28.18,0.66,9.64,1886.1,2629.65,1739.79,889.86,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.23,4163.45,3269.89,5913.05,893.56,1749.6,2643.16,0.2146,0.4202,0.447,1.8083,144.89,0.0348,0.0245,398.73,293.0,181.83,20.0,430.28,272.53,541.25,218.58,176.95,10.41,166.54,4.0,12.49,22.9,28.31,0.67,9.59,1894.49,2643.16,1749.6,893.56,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.24,4182.12,3284.87,5941.56,897.25,1759.44,2656.69,0.2145,0.4207,0.4471,1.8088,143.45,0.0343,0.0241,400.51,293.07,183.67,20.0,430.67,275.29,543.68,219.56,177.74,10.46,167.28,4.0,12.55,23.0,28.44,0.67,9.54,1902.88,2656.69,1759.44,897.25,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.25,4200.8,3299.85,5970.09,900.95,1769.29,2670.24,0.2145,0.4212,0.4473,1.8092,141.99,0.0338,0.0238,402.29,293.15,185.51,20.0,431.06,278.05,546.1,220.54,178.53,10.5,168.03,4.0,12.6,23.1,28.57,0.67,9.5,1911.28,2670.24,1769.29,900.95,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.26,4219.47,3314.83,5998.21,904.64,1778.74,2683.38,0.2144,0.4216,0.4474,1.8095,140.93,0.0334,0.0235,404.07,293.22,187.35,20.0,431.46,280.81,548.53,221.52,179.33,10.55,168.78,4.0,12.66,23.21,28.69,0.68,9.45,1919.67,2683.38,1778.74,904.64,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.27,4238.14,3329.8,6026.76,908.34,1788.62,2696.96,0.2143,0.422,0.4475,1.8099,139.43,0.0329,0.0231,405.85,293.3,189.2,20.0,431.85,283.57,550.96,222.5,180.12,10.6,169.53,4.0,12.71,23.31,28.82,0.68,9.4,1928.06,2696.96,1788.62,908.34,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.28,4256.81,3344.78,6054.91,912.03,1798.1,2710.13,0.2143,0.4224,0.4476,1.8103,138.35,0.0325,0.0228,407.62,293.37,191.04,20.0,432.25,286.33,553.39,223.48,180.91,10.64,170.27,4.0,12.77,23.41,28.95,0.68,9.36,1936.44,2710.13,1798.1,912.03,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.29,4275.48,3359.75,6083.07,915.73,1807.59,2723.32,0.2142,0.4228,0.4477,1.8106,137.24,0.0321,0.0226,409.4,293.45,192.88,20.0,432.64,289.09,555.81,224.46,181.71,10.69,171.02,4.0,12.83,23.52,29.07,0.68,9.31,1944.83,2723.32,1807.59,915.73,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.3,4294.15,3374.73,6111.68,919.42,1817.53,2736.95,0.2141,0.4233,0.4478,1.811,135.7,0.0316,0.0222,411.18,293.52,194.72,20.0,433.03,291.85,558.24,225.44,182.5,10.74,171.77,4.0,12.88,23.62,29.2,0.69,9.26,1953.22,2736.95,1817.53,919.42,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.31,4312.82,3389.7,6139.87,923.12,1827.05,2750.17,0.214,0.4236,0.4479,1.8113,134.56,0.0312,0.0219,412.96,293.6,196.56,20.0,433.43,294.61,560.67,226.42,183.29,10.78,172.51,4.0,12.94,23.72,29.33,0.69,9.22,1961.61,2750.17,1827.05,923.12,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.32,4331.49,3404.68,6168.08,926.81,1836.59,2763.41,0.214,0.424,0.448,1.8116,133.41,0.0308,0.0216,414.74,293.67,198.4,20.0,433.82,297.37,563.09,227.4,184.09,10.83,173.26,4.0,12.99,23.82,29.45,0.69,9.17,1970.0,2763.41,1836.59,926.81,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.33,4350.16,3419.65,6196.31,930.51,1846.15,2776.65,0.2139,0.4244,0.4481,1.812,132.24,0.0304,0.0213,416.52,293.75,200.24,20.0,434.22,300.13,565.52,228.38,184.88,10.88,174.01,4.0,13.05,23.93,29.58,0.7,9.12,1978.39,2776.65,1846.15,930.51,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.34,4368.83,3434.63,6224.11,934.2,1855.28,2789.48,0.2138,0.4247,0.4482,1.8122,131.5,0.0301,0.0211,418.3,293.82,202.08,20.0,434.61,302.89,567.95,229.36,185.68,10.92,174.75,4.0,13.11,24.03,29.71,0.7,9.08,1986.78,2789.48,1855.28,934.2,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.35,4387.5,3449.6,6252.36,937.9,1864.86,2802.76,0.2138,0.425,0.4483,1.8125,130.31,0.0297,0.0208,420.08,293.9,203.92,20.0,435.0,305.64,570.38,230.34,186.47,10.97,175.5,4.0,13.16,24.13,29.84,0.7,9.03,1995.17,2802.76,1864.86,937.9,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.36,4406.17,3464.58,6280.63,941.59,1874.46,2816.05,0.2137,0.4254,0.4484,1.8128,129.1,0.0293,0.0206,421.86,293.97,205.76,20.0,435.4,308.4,572.8,231.32,187.26,11.02,176.25,4.0,13.22,24.23,29.96,0.7,8.98,2003.56,2816.05,1874.46,941.59,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.37,4424.84,3479.55,6308.47,945.29,1883.63,2828.92,0.2136,0.4257,0.4484,1.813,128.32,0.029,0.0203,423.64,294.04,207.6,20.0,435.79,311.16,575.23,232.3,188.06,11.06,176.99,4.0,13.27,24.34,30.09,0.71,8.94,2011.95,2828.92,1883.63,945.29,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.38,4443.51,3494.53,6336.77,948.98,1893.26,2842.24,0.2136,0.4261,0.4485,1.8133,127.08,0.0286,0.0201,425.42,294.12,209.44,20.0,436.19,313.92,577.66,233.28,188.85,11.11,177.74,4.0,13.33,24.44,30.22,0.71,8.89,2020.34,2842.24,1893.26,948.98,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.39,4462.18,3509.5,6364.63,952.68,1902.45,2855.13,0.2135,0.4263,0.4486,1.8135,126.28,0.0283,0.0198,427.2,294.19,211.29,20.0,436.58,316.68,580.08,234.26,189.64,11.16,178.49,4.0,13.39,24.54,30.34,0.71,8.84,2028.73,2855.13,1902.45,952.68,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.4,4480.85,3524.48,6392.51,956.37,1911.66,2868.03,0.2134,0.4266,0.4487,1.8137,125.46,0.028,0.0196,428.98,294.27,213.13,20.0,436.97,319.44,582.51,235.24,190.44,11.2,179.23,4.0,13.44,24.64,30.47,0.72,8.8,2037.12,2868.03,1911.66,956.37,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.41,4499.52,3539.45,6420.39,960.07,1920.87,2880.94,0.2134,0.4269,0.4487,1.8139,124.64,0.0277,0.0194,430.76,294.34,214.97,20.0,437.37,322.2,584.94,236.22,191.23,11.25,179.98,4.0,13.5,24.75,30.6,0.72,8.75,2045.51,2880.94,1920.87,960.07,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.42,4518.19,3554.43,6448.29,963.76,1930.1,2893.86,0.2133,0.4272,0.4488,1.8142,123.8,0.0274,0.0192,432.53,294.42,216.81,20.0,437.76,324.96,587.36,237.2,192.02,11.3,180.73,4.0,13.55,24.85,30.72,0.72,8.7,2053.9,2893.86,1930.1,963.76,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.43,4536.86,3569.4,6476.65,967.46,1939.79,2907.25,0.2132,0.4276,0.4489,1.8145,122.5,0.027,0.0189,434.31,294.49,218.65,20.0,438.16,327.72,589.79,238.19,192.82,11.34,181.47,4.0,13.61,24.95,30.85,0.73,8.66,2062.29,2907.25,1939.79,967.46,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.44,4555.53,3584.38,6504.12,971.15,1948.59,2919.74,0.2132,0.4277,0.4489,1.8146,122.09,0.0268,0.0188,436.09,294.57,220.49,20.0,438.55,330.48,592.22,239.17,193.61,11.39,182.22,4.0,13.67,25.06,30.98,0.73,8.61,2070.68,2919.74,1948.59,971.15,8,27,35,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__atmp_4,Non-cadre · Hors Alsace-Moselle · AT/MP 4 %,Non-executive · Outside Alsace-Moselle · AT/MP 4%,non_cadre,standard,atmp_4,salarié . cotisations . exonérations . RGDU,2.45,4574.2,3599.35,6532.05,974.85,1957.85,2932.7,0.2131,0.428,0.449,1.8148,121.22,0.0265,0.0186,437.87,294.64,222.33,20.0,438.94,333.24,594.65,240.15,194.4,11.44,182.97,4.0,13.72,25.16,31.1,0.73,8.56,2079.07,2932.7,1957.85,974.85,8,27,35,ok,
