country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,ivs_employer_monthly_eur,ivs_employee_monthly_eur,aggiuntivo_1_percent_monthly_eur,naspi_monthly_eur,cigo_monthly_eur,cigs_employer_monthly_eur,cigs_employee_monthly_eur,maternita_monthly_eur,fondo_garanzia_tfr_monthly_eur,cuaf_monthly_eur,inail_monthly_eur,tfr_accrual_monthly_eur,irpef_lorda_annual_eur,detrazione_lavoro_dipendente_annual_eur,ulteriore_detrazione_annual_eur,trattamento_integrativo_annual_eur,addizionale_regionale_annual_eur,addizionale_comunale_annual_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.19,2754.328423,655.805598,253.122782,0.0,44.344688,55.086568,16.525971,8.262985,12.669911,5.508657,18.729433,13.771642,190.252686,7072.052916,1808.716106,1000.0,0.0,936.179885,269.237807,261.385767,822.442467,0.09490000000000001,0.29860000000000003,2492.942656,455.729542,2037.213114,3767.023576,1274.08092,1729.810462,1.5110751011756427,1.8491062864861716,23.14561700000013,20.94909800000005,11.330985999999939,31.655661000000237,10.706562000000076,20.32467399999996,0.9051000023028088,0.48955212557089645,1.3676741043455467,0.4625740588380088,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.2,2777.47404,661.316569,255.249864,0.0,44.717332,55.549481,16.664844,8.332422,12.776381,5.554948,18.886823,13.88737,191.851448,7155.011344,1786.890955,1000.0,0.0,1004.551145,271.500309,263.582286,829.353748,0.09489999999999998,0.2986,2513.891754,470.347654,2043.5441,3798.679236,1284.787482,1755.135136,1.5110751011756427,1.8588682455954082,23.14561700000013,20.94909800000005,6.330986000000166,31.655659999999898,10.706561999999849,25.324674000000186,0.9051000023028088,0.2735285043384296,1.3676740611408078,0.46257405883799896,1.094145556802398
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.21,2800.619657,666.82754,257.376946,0.0,45.089976,56.012393,16.803718,8.401859,12.88285,5.601239,19.044214,14.003098,193.45021,7237.969772,1765.065804,1000.0,0.0,1012.922404,273.762812,265.778805,836.26503,0.0949,0.2986,2534.840852,479.965765,2054.875086,3830.334896,1295.494045,1775.45981,1.5110751011756425,1.8640232304200195,23.14561700000013,20.949097999999594,11.330985999999939,31.655659999999898,10.70656299999996,20.32467399999996,0.9051000023027892,0.48955212557089645,1.3676740611408078,0.46257410204272803,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.22,2823.765274,672.338512,259.504029,0.0,45.462621,56.475305,16.942592,8.471296,12.98932,5.647531,19.201604,14.118826,195.048972,7320.9282,1743.240653,1000.0,0.0,1021.293664,276.025315,267.975325,843.176311,0.0949,0.2986,2555.789949,489.583877,2066.206072,3861.990557,1306.200607,1795.784484,1.5110751011756425,1.8691216758097493,23.145616999999675,20.949097000000165,11.330985999999939,31.655661000000237,10.706562000000076,20.32467399999996,0.9050999590981075,0.48955212557090605,1.3676741043455736,0.4625740588380179,0.8781219355699287
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.23,2846.910891,677.849483,261.631111,0.0,45.835265,56.938218,17.081465,8.540733,13.09579,5.693822,19.358994,14.234554,196.647734,7403.886628,1721.415501,1000.0,0.0,1029.664923,278.287817,270.171844,850.087592,0.0949,0.29860000000000003,2576.739047,499.201989,2077.537059,3893.646217,1316.907169,1816.109158,1.5110751011756427,1.8741645068709192,23.14561700000013,20.94909800000005,11.330987000000277,31.655659999999898,10.706562000000076,20.32467399999996,0.9051000023028088,0.48955216877563534,1.3676740611408078,0.4625740588380088,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.24,2870.056508,683.360455,263.758193,0.0,46.20791,57.40113,17.220339,8.61017,13.20226,5.740113,19.516384,14.350283,198.246496,7486.845056,1699.59035,1000.0,0.0,1038.036183,280.55032,272.368363,856.998873,0.0949,0.2986,2597.688145,508.820101,2088.868045,3925.301877,1327.613732,1836.433832,1.5110751011756427,1.879152628637033,23.14561700000013,20.94909800000005,11.330985999999939,31.655659999999898,10.70656299999996,20.32467399999996,0.9051000023028088,0.48955212557089645,1.3676740611408078,0.46257410204272803,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.25,2893.202125,688.871426,265.885275,0.0,46.580554,57.864043,17.359213,8.679606,13.30873,5.786404,19.673774,14.466011,199.845258,7569.803484,1677.765199,1000.0,0.0,1046.407442,282.812822,274.564882,863.910155,0.0949,0.29860000000000003,2618.637243,518.438212,2100.199031,3956.957537,1338.320294,1856.758507,1.5110751011756425,1.8840869266102607,23.145616999999675,20.94909800000005,11.330985999999939,31.655659999999898,10.706562000000076,20.32467500000007,0.9051000023028266,0.48955212557090605,1.3676740611408347,0.4625740588380179,0.8781219787746577
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.26,2916.347742,694.382397,268.012357,0.0,46.953199,58.326955,17.498086,8.749043,13.4152,5.832695,19.831165,14.581739,201.44402,7652.761911,1655.940048,1000.0,0.0,1054.778702,285.075325,276.761401,870.821436,0.09489999999999998,0.2986,2639.586341,528.056324,2111.530017,3988.613198,1349.026856,1877.083181,1.5110751011756425,1.8889682672854886,23.14561700000013,20.94909800000005,11.330985999999939,31.655661000000237,10.706561999999849,20.32467399999996,0.9051000023028088,0.48955212557089645,1.3676741043455467,0.46257405883799896,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.27,2939.493359,699.893369,270.13944,0.0,47.325843,58.789867,17.63696,8.81848,13.521669,5.878987,19.988555,14.697467,203.042782,7735.720339,1634.114897,1000.0,0.0,1063.149962,287.337827,278.95792,877.732717,0.0949,0.29860000000000003,2660.535439,537.674436,2122.861003,4020.268858,1359.733419,1897.407855,1.5110751011756425,1.893797498657585,23.14561700000013,20.94909800000005,11.330985999999939,31.655659999999898,10.70656299999996,20.32467399999996,0.9051000023028088,0.48955212557089645,1.3676740611408078,0.46257410204272803,0.8781219355699114
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.28,2962.638976,705.40434,272.266522,0.0,47.698488,59.25278,17.775834,8.887917,13.628139,5.925278,20.145945,14.813195,204.641544,7818.678767,1612.289746,977.773194,0.0,1071.521221,289.60033,281.154439,884.643998,0.09489999999999998,0.29860000000000003,2681.484537,549.144782,2132.339756,4051.924518,1370.439981,1919.584763,1.5110751011756425,1.9002246276969241,23.14561700000013,20.949097999999594,9.47875299999987,31.655659999999898,10.706562000000076,22.17690800000014,0.9051000023027892,0.4095269095656347,1.3676740611408078,0.4625740588380088,0.9581471947799022
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.29,2985.784593,710.915312,274.393604,0.0,48.071132,59.715692,17.914708,8.957354,13.734609,5.971569,20.303335,14.928923,206.240306,7901.637195,1590.464595,946.349547,0.0,1079.892481,291.862833,283.350958,891.555279,0.09489999999999998,0.29860000000000003,2702.433635,561.381531,2141.052105,4083.580179,1381.146543,1942.528074,1.5110751011756423,1.9072773473573534,23.145616999999675,20.94909800000005,8.712349000000359,31.655661000000237,10.706562000000076,22.943310999999994,0.9051000023028266,0.3764146360842522,1.3676741043455736,0.4625740588380179,0.9912594250566021
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.3,3008.93021,716.426283,276.520686,0.0,48.443776,60.178604,18.053581,9.026791,13.841079,6.01786,20.460725,15.044651,207.839068,7984.595623,1568.639444,914.9259,0.0,1088.26374,294.125335,285.547477,898.466561,0.0949,0.2986,2723.382733,573.61828,2149.764454,4115.235839,1391.853106,1965.471385,1.5110751011756425,1.9142729019134113,23.14561700000013,20.94909800000005,8.712348999999904,31.655659999999898,10.70656299999996,22.943310999999994,0.9051000023028088,0.37641463608422515,1.3676740611408078,0.46257410204272803,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.31,3032.075827,721.937254,278.647769,0.0,48.816421,60.641517,18.192455,9.096227,13.947549,6.064152,20.618116,15.160379,209.43783,8067.554051,1546.814292,883.502253,0.0,1096.635,296.387838,287.743996,905.377842,0.09489999999999998,0.2986,2744.331831,585.855029,2158.476802,4146.891499,1402.559668,1988.414697,1.5110751011756425,1.9212119835787027,23.14561700000013,20.94909800000005,8.71234800000002,31.655660000000353,10.706562000000076,22.943311999999878,0.9051000023028088,0.3764145928795059,1.3676740611408276,0.4625740588380088,0.991259468261302
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.32,3055.221444,727.448226,280.774851,0.0,49.189065,61.104429,18.331329,9.165664,14.054019,6.110443,20.775506,15.276107,211.036592,8150.512479,1524.989141,852.078607,0.0,1105.006259,298.65034,289.940515,912.289123,0.0949,0.2986,2765.280929,598.091778,2167.189151,4178.54716,1413.266231,2011.358008,1.5110751011756427,1.9280952734357204,23.145616999999675,20.94909800000005,8.712348999999904,31.655660999999782,10.70656299999996,22.943310999999994,0.9051000023028266,0.37641463608423253,1.367674104345554,0.4625741020427371,0.9912594250566021
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.33,3078.367061,732.959197,282.901933,0.0,49.56171,61.567341,18.470202,9.235101,14.160488,6.156734,20.932896,15.391835,212.635354,8233.470907,1503.16399,820.65496,0.0,1113.377519,300.912843,292.137034,919.200404,0.0949,0.29860000000000003,2786.230027,610.328527,2175.9015,4210.20282,1423.972793,2034.301319,1.5110751011756425,1.9349234416586916,23.14561700000013,20.94909800000005,8.712348999999904,31.655660000000353,10.706561999999849,22.943310999999994,0.9051000023028088,0.37641463608422515,1.3676740611408276,0.46257405883799896,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.34,3101.512678,738.470169,285.029015,0.0,49.934354,62.030254,18.609076,9.304538,14.266958,6.203025,21.090286,15.507563,214.234116,8316.429334,1481.338839,789.231313,0.0,1121.748778,303.175345,294.333553,926.111686,0.09489999999999998,0.2986,2807.179125,622.565276,2184.613849,4241.85848,1434.679355,2057.244631,1.5110751011756425,1.9416971477310898,23.14561700000013,20.94909800000005,8.712348999999904,31.655659999999443,10.706562000000076,22.943312000000105,0.9051000023028088,0.37641463608422515,1.3676740611407883,0.4625740588380088,0.9912594682613117
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.35,3124.658295,743.98114,287.156097,0.0,50.306999,62.493166,18.74795,9.373975,14.373428,6.249317,21.247676,15.623291,215.832879,8399.387762,1459.513688,757.807666,0.0,1130.120038,305.437848,296.530072,933.022967,0.0949,0.29860000000000003,2828.128223,634.802025,2193.326198,4273.51414,1445.385918,2080.187942,1.5110751011756423,1.948417040657966,23.14561700000013,20.94909800000005,8.712349000000359,31.655660000000353,10.70656299999996,22.943310999999994,0.9051000023028088,0.3764146360842448,1.3676740611408276,0.46257410204272803,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.36,3147.803912,749.492111,289.28318,0.0,50.679643,62.956078,18.886823,9.443412,14.479898,6.295608,21.405067,15.73902,217.431641,8482.34619,1437.688537,726.384019,0.0,1138.491297,307.700351,298.726591,939.934248,0.09490000000000001,0.29860000000000003,2849.077321,647.038774,2202.038547,4305.169801,1456.09248,2103.131254,1.5110751011756425,1.955083759173236,23.145616999999675,20.94909800000005,8.712348999999904,31.655660999999782,10.706562000000076,22.943311999999878,0.9051000023028266,0.37641463608423253,1.367674104345554,0.4625740588380179,0.9912594682613214
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.37,3170.949529,755.003083,291.410262,0.0,51.052287,63.418991,19.025697,9.512849,14.586368,6.341899,21.562457,15.854748,219.030403,8565.304618,1415.863386,694.960372,0.0,1146.862557,309.962853,300.92311,946.845529,0.0949,0.29860000000000003,2870.026419,659.275523,2210.750896,4336.825461,1466.799042,2126.074565,1.511075101175643,1.9616979319420698,23.14561700000013,20.949097999999594,8.712348999999904,31.655660000000353,10.706562000000076,22.943310999999994,0.9051000023027892,0.37641463608422515,1.3676740611408276,0.4625740588380088,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.38,3194.095146,760.514054,293.537344,0.0,51.424932,63.881903,19.164571,9.582285,14.692838,6.38819,21.719847,15.970476,220.629165,8648.263046,1394.038234,663.536725,0.0,1155.233816,312.225356,303.119629,953.756811,0.09489999999999998,0.29860000000000003,2890.975517,671.512272,2219.463245,4368.481121,1477.505605,2149.017876,1.5110751011756425,1.9682601777585087,23.14561700000013,20.94909800000005,8.712348999999904,31.655659999999443,10.70656299999996,22.943310999999994,0.9051000023028088,0.37641463608422515,1.3676740611407883,0.46257410204272803,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.39,3217.240763,766.025026,295.664426,0.0,51.797576,64.344815,19.303445,9.651722,14.799308,6.434482,21.877237,16.086204,222.227927,8731.221474,1372.213083,632.113078,0.0,1163.605076,314.487858,305.316148,960.668092,0.0949,0.29860000000000003,2911.924615,683.749021,2228.175594,4400.136782,1488.212167,2171.961188,1.5110751011756427,1.9747711057384563,23.145616999999675,20.94909800000005,8.712348999999904,31.655660999999782,10.706561999999849,22.943312000000333,0.9051000023028266,0.37641463608423253,1.367674104345554,0.46257405883800806,0.991259468261341
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.4,3240.38638,771.535997,297.791508,0.0,52.170221,64.807728,19.442318,9.721159,14.905777,6.480773,22.034627,16.201932,223.826689,8814.179902,1285.387932,600.689431,0.0,1171.976336,316.750361,307.512667,967.579373,0.09490000000000001,0.29860000000000003,2932.873713,701.402436,2231.471276,4431.792442,1498.918729,2200.321166,1.5110751011756425,1.9860405504463683,23.14561700000013,20.94909800000005,3.2956820000003972,31.655660000000353,10.706562000000076,28.359977999999956,0.9051000023028088,0.14238903201415537,1.3676740611408276,0.4625740588380088,1.2252850291266721
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.41,3263.531997,777.046968,299.918591,0.0,52.542865,65.27064,19.581192,9.790596,15.012247,6.527064,22.192018,16.31766,225.425451,8897.13833,1263.562781,569.265784,0.0,1180.347595,319.012864,309.709187,974.490654,0.0949,0.29860000000000003,2953.82281,713.639185,2240.183625,4463.448102,1509.625292,2223.264477,1.5110751011756427,1.9924474279212478,23.14561700000013,20.949097000000165,8.712348999999904,31.655660000000353,10.70656299999996,22.943310999999994,0.9050999590980896,0.37641463608422515,1.3676740611408276,0.46257410204272803,0.9912594250565827
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.42,3286.677614,782.55794,302.045673,0.0,52.91551,65.733552,19.720066,9.860033,15.118717,6.573355,22.349408,16.433388,227.024213,8980.096757,1241.73763,537.842137,0.0,1188.718855,321.275366,311.905706,981.401936,0.0949,0.29860000000000003,2974.771908,725.875934,2248.895974,4495.103763,1520.331854,2246.207788,1.5110751011756423,1.998804664191874,23.14561700000013,20.94909800000005,8.712348999999904,31.655660999999782,10.706562000000076,22.943310999999994,0.9051000023028088,0.37641463608422515,1.3676741043455272,0.4625740588380088,0.9912594250565827
