country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,region_code,region_label_fr,region_label_en,smic_multiple,gross_monthly_eur,employee_ss_monthly_eur,employer_ss_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,irpf_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.26,1794.87,116.67,568.08,116.67,568.08,0.06500192214477929,0.3165020307877451,1678.2,183.28,1494.92,2362.95,684.75,868.03,1.4080264569181267,1.580653145318813,14.24499999999989,13.315000000000055,6.485000000000127,18.754999999999654,5.440000000000055,12.269999999999982,0.9347139347139457,0.4552474552474677,1.3166023166023024,0.38188838188838864,0.8613548613548667
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.27,1809.115,117.59,572.59,117.59,572.59,0.06499863192776578,0.3165028204398283,1691.525,190.13,1501.395,2381.705,690.18,880.31,1.4080223466989845,1.5863280482484623,14.245000000000118,13.325000000000045,6.474999999999909,18.75500000000011,5.42999999999995,12.279999999999973,0.9354159354159308,0.45454545454544437,1.3166023166023133,0.3811863811863745,0.862056862056853
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.28,1823.36,118.52,577.09,118.52,577.09,0.06500087750087749,0.31649811337311334,1704.84,196.97,1507.87,2400.45,695.61,892.58,1.4080206940240727,1.5919475816880766,14.24499999999989,13.314999999999827,6.474999999999909,18.74499999999989,5.430000000000064,12.270000000000095,0.9347139347139297,0.45454545454545164,1.3159003159003184,0.3811863811863886,0.8613548613548747
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.29,1837.605,119.44,581.6,119.44,581.6,0.06499764639299523,0.31649892115008393,1718.165,203.81,1514.355,2419.205,701.04,904.85,1.4080166922268815,1.5975151136952694,14.245000000000118,13.325000000000045,6.485000000000127,18.75500000000011,5.42999999999995,12.269999999999982,0.9354159354159308,0.4552474552474604,1.3166023166023133,0.3811863811863745,0.861354861354853
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.3,1851.85,120.37,586.11,120.37,586.11,0.064999864999865,0.3164997164997165,1731.48,210.65,1520.83,2437.96,706.48,917.13,1.4080208838681358,1.6030457053056555,14.24499999999989,13.315000000000055,6.474999999999909,18.75500000000011,5.440000000000055,12.279999999999973,0.9347139347139457,0.45454545454545164,1.3166023166023344,0.38188838188838864,0.8620568620568667
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.31,1866.095,121.3,590.62,121.3,590.62,0.06500204973487415,0.3165004997066066,1744.795,217.49,1527.305,2456.715,711.92,929.41,1.4080250115343063,1.6085294030989226,14.245000000000118,13.315000000000055,6.475000000000136,18.75500000000011,5.439999999999941,12.279999999999973,0.9347139347139308,0.45454545454546036,1.3166023166023133,0.3818883818883746,0.862056862056853
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.32,1880.34,122.22,595.13,122.22,595.13,0.06499888318070135,0.31650127104672554,1758.12,224.33,1533.79,2475.47,717.35,941.68,1.4080210679589562,1.6139562782388723,14.24499999999989,13.324999999999818,6.4849999999999,18.754999999999654,5.430000000000064,12.269999999999982,0.9354159354159298,0.4552474552474517,1.3166023166023024,0.3811863811863886,0.8613548613548667
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.33,1894.585,123.15,599.64,123.15,599.64,0.06500104244465146,0.3165020307877451,1771.435,231.17,1540.265,2494.225,722.79,953.96,1.408025132166859,1.6193479693429378,14.245000000000118,13.315000000000055,6.475000000000136,18.75500000000011,5.439999999999941,12.280000000000086,0.9347139347139308,0.45454545454546036,1.3166023166023133,0.3818883818883746,0.8620568620568609
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.34,1908.83,124.07,604.14,124.07,604.14,0.06499793066957245,0.3164975403781374,1784.76,238.01,1546.75,2512.97,728.21,966.22,1.4080156435599185,1.6246775497009858,14.24499999999989,13.325000000000045,6.4849999999999,18.74499999999989,5.420000000000073,12.259999999999991,0.9354159354159458,0.4552474552474517,1.3159003159003184,0.3804843804843885,0.8606528606528666
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.35,1923.075,125.0,608.65,125.0,608.65,0.065000065000065,0.3164983164983165,1798.075,244.86,1553.215,2531.725,733.65,978.51,1.4080196877215911,1.629990052890295,14.245000000000118,13.315000000000055,6.464999999999918,18.75500000000011,5.439999999999941,12.289999999999964,0.9347139347139308,0.4538434538434443,1.3166023166023133,0.3818883818883746,0.862758862758853
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.36,1937.32,125.93,613.16,125.93,613.16,0.06500216794334442,0.3164990812049635,1811.39,251.69,1559.7,2550.48,739.09,990.78,1.4080236724283561,1.635237545681862,14.24499999999989,13.315000000000055,6.485000000000127,18.75500000000011,5.440000000000055,12.269999999999982,0.9347139347139457,0.4552474552474677,1.3166023166023344,0.38188838188838864,0.8613548613548667
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.37,1951.565,126.85,617.67,126.85,617.67,0.0649991160940066,0.3164998347480099,1824.715,255.14,1569.575,2569.235,744.52,999.66,1.408019882557002,1.6368985234856568,14.245000000000118,13.324999999999818,9.875,18.75500000000011,5.42999999999995,8.879999999999995,0.9354159354159148,0.6932256932256875,1.3166023166023133,0.3811863811863745,0.6233766233766179
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.38,1965.81,127.78,622.18,127.78,622.18,0.06500119543597804,0.3165005773701426,1838.03,258.33,1579.7,2587.99,749.96,1008.29,1.4080238080988885,1.638279420143065,14.24499999999989,13.315000000000055,10.125,18.754999999999654,5.440000000000055,8.629999999999995,0.9347139347139457,0.7107757107757162,1.3166023166023024,0.38188838188838864,0.6058266058266102
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.39,1980.055,128.7,626.69,128.7,626.69,0.06499819449459737,0.31650130930706477,1851.355,261.57,1589.785,2606.745,755.39,1016.96,1.40802007178526,1.6396839824252967,14.245000000000118,13.325000000000045,10.085000000000036,18.75500000000011,5.42999999999995,8.670000000000073,0.9354159354159308,0.7079677079677047,1.3166023166023133,0.3811863811863745,0.6086346086346087
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.4,1994.3,129.63,631.2,129.63,631.2,0.06500025071453643,0.3165020307877451,1864.67,265.17,1599.5,2625.5,760.83,1026.0,1.4080239398928496,1.6414504532666458,14.24499999999989,13.315000000000055,9.714999999999918,18.75500000000011,5.440000000000055,9.039999999999964,0.9347139347139457,0.6819936819936815,1.3166023166023344,0.38188838188838864,0.6346086346086369
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.41,2008.545,130.56,635.71,130.56,635.71,0.06500227776823522,0.31650274203465695,1877.985,268.76,1609.225,2644.255,766.27,1035.03,1.4080277531503183,1.6431853842688253,14.245000000000118,13.314999999999827,9.724999999999909,18.75500000000011,5.439999999999941,9.029999999999973,0.9347139347139148,0.6826956826956706,1.3166023166023133,0.3818883818883746,0.6339066339066267
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.42,2022.79,131.48,640.21,131.48,640.21,0.0649993326049664,0.31649849959709114,1891.31,272.36,1618.95,2663.0,771.69,1044.05,1.4080187806335291,1.6448932950369068,14.24499999999989,13.325000000000045,9.725000000000136,18.74499999999989,5.420000000000073,9.019999999999982,0.9354159354159458,0.6826956826956975,1.3159003159003184,0.3804843804843885,0.6332046332046368
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.43,2037.035,132.41,644.72,132.41,644.72,0.06500133772861046,0.3164992255901347,1904.625,275.95,1628.675,2681.755,777.13,1053.08,1.408022576622695,1.646586949514176,14.245000000000118,13.315000000000055,9.724999999999909,18.75500000000011,5.439999999999941,9.029999999999973,0.9347139347139308,0.6826956826956706,1.3166023166023133,0.3818883818883746,0.6339066339066267
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.44,2051.28,133.33,649.23,133.33,649.23,0.06499843999844002,0.31649994149994154,1917.95,279.55,1638.4,2700.51,782.56,1062.11,1.4080189785969395,1.648260498046875,14.245000000000118,13.325000000000045,9.725000000000136,18.75500000000011,5.42999999999995,9.029999999999973,0.9354159354159308,0.6826956826956866,1.3166023166023133,0.3811863811863745,0.6339066339066267
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.45,2065.525,134.26,653.74,134.26,653.74,0.06500042362111327,0.3165006475351303,1931.265,283.34,1647.925,2719.265,788.0,1071.34,1.408022720859126,1.6501145379795803,14.24499999999989,13.315000000000055,9.524999999999864,18.754999999999654,5.440000000000055,9.230000000000018,0.9347139347139457,0.6686556686556642,1.3166023166023024,0.38188838188838864,0.6479466479466542
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.46,2079.77,135.19,658.25,135.19,658.25,0.06500238007087322,0.3165013438986042,1944.58,287.33,1657.25,2738.02,793.44,1080.77,1.4080264118730008,1.6521466284507467,14.24499999999989,13.314999999999827,9.325000000000045,18.75500000000011,5.440000000000055,9.430000000000064,0.9347139347139297,0.6546156546156628,1.3166023166023344,0.38188838188838864,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.47,2094.015,136.11,662.76,136.11,662.76,0.0649995343872895,0.3165020307877451,1957.905,291.33,1666.575,2756.775,798.87,1090.2,1.4080228611704857,1.6541559785788218,14.24499999999989,13.325000000000045,9.325000000000045,18.75500000000011,5.42999999999995,9.430000000000064,0.9354159354159458,0.6546156546156628,1.3166023166023344,0.3811863811863806,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.48,2108.26,137.04,667.26,137.04,667.26,0.06500147040687582,0.3164979651466138,1971.22,295.32,1675.9,2775.52,804.3,1099.62,1.4080214283540142,1.65613700101438,14.245000000000346,13.315000000000055,9.325000000000045,18.74499999999989,5.42999999999995,9.419999999999845,0.9347139347139158,0.654615654615642,1.3159003159002762,0.38118638118636844,0.6612846612846344
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.49,2122.505,137.96,671.77,137.96,671.77,0.06499866902551467,0.31649866549195405,1984.545,299.32,1685.225,2794.275,809.73,1109.05,1.408017958776445,1.6581020338530463,14.24499999999989,13.325000000000045,9.324999999999818,18.75500000000011,5.430000000000064,9.430000000000064,0.9354159354159458,0.6546156546156469,1.3166023166023344,0.3811863811863886,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.5,2136.75,138.89,676.28,138.89,676.28,0.06500058500058499,0.3164993564993565,1997.86,303.31,1694.55,2813.03,815.17,1118.48,1.4080215830939102,1.6600454397922748,14.24499999999989,13.314999999999827,9.325000000000045,18.75500000000011,5.439999999999941,9.430000000000064,0.9347139347139297,0.6546156546156628,1.3166023166023344,0.38188838188838065,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.51,2150.995,139.82,680.79,139.82,680.79,0.06500247559850209,0.316500038354343,2011.175,307.31,1703.865,2831.785,820.61,1127.92,1.408025159421731,1.6619773280160106,14.24499999999989,13.315000000000055,9.315000000000055,18.754999999999654,5.440000000000055,9.440000000000055,0.9347139347139457,0.6539136539136627,1.3166023166023024,0.38188838188838864,0.6626886626886715
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.52,2165.24,140.74,685.3,140.74,685.3,0.06499972289445974,0.3165007112375533,2024.5,311.3,1713.2,2850.54,826.04,1137.34,1.4080217337614225,1.663868783562923,14.24499999999989,13.325000000000045,9.335000000000036,18.75500000000011,5.42999999999995,9.419999999999845,0.9354159354159458,0.6553176553176628,1.3166023166023344,0.3811863811863806,0.6612846612846555
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.53,2179.485,141.67,689.81,141.67,689.81,0.0650015944133591,0.3165013753249047,2037.815,315.3,1722.515,2869.295,831.48,1146.78,1.4080252623520781,1.6657590790210826,14.245000000000346,13.315000000000055,9.315000000000055,18.75500000000011,5.440000000000055,9.440000000000055,0.9347139347139158,0.6539136539136419,1.3166023166022922,0.3818883818883764,0.6626886626886505
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.54,2193.73,142.59,694.32,142.59,694.32,0.06499888318070136,0.3165020307877451,2051.14,319.3,1731.84,2888.05,836.91,1156.21,1.4080218805152258,1.6676194105691058,14.24499999999989,13.324999999999818,9.324999999999818,18.75500000000011,5.42999999999995,9.430000000000064,0.9354159354159298,0.6546156546156469,1.3166023166023344,0.3811863811863806,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.55,2207.975,143.52,698.83,143.52,698.83,0.06500073596847791,0.3165026777930004,2064.455,323.29,1741.165,2906.805,842.35,1165.64,1.4080253626259716,1.6694598156981102,14.24499999999989,13.315000000000055,9.325000000000045,18.754999999999654,5.440000000000055,9.430000000000064,0.9347139347139457,0.6546156546156628,1.3166023166023024,0.38188838188838864,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.56,2222.22,144.44,703.33,144.44,703.33,0.06499806499806499,0.3164988164988165,2077.78,327.29,1750.49,2925.55,847.77,1175.06,1.4080172106767799,1.6712749001708092,14.24499999999989,13.325000000000273,9.325000000000045,18.745000000000346,5.419999999999959,9.419999999999845,0.9354159354159617,0.6546156546156628,1.3159003159003502,0.38048438048438055,0.6612846612846555
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.57,2236.465,145.37,707.84,145.37,707.84,0.06499989939480386,0.31649947573514453,2091.095,331.28,1759.815,2944.305,853.21,1184.49,1.4080206781614417,1.6730764313294295,14.245000000000346,13.3149999999996,9.325000000000045,18.754999999999654,5.440000000000055,9.430000000000064,0.934713934713884,0.654615654615642,1.3166023166022605,0.3818883818883764,0.6619866619866503
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.58,2250.71,146.3,712.35,146.3,712.35,0.06500171057133083,0.3165001266267089,2104.41,335.28,1769.13,2963.06,858.65,1193.93,1.4080241017672412,1.6748684381588692,14.24499999999989,13.315000000000055,9.315000000000055,18.75500000000011,5.439999999999941,9.440000000000055,0.9347139347139457,0.6539136539136627,1.3166023166023344,0.38188838188838065,0.6626886626886715
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.59,2264.955,147.22,716.86,147.22,716.86,0.0649990838670084,0.31650076933095805,2117.735,339.28,1778.455,2981.815,864.08,1203.36,1.408020833579272,1.6766322454040163,14.24499999999989,13.325000000000273,9.324999999999818,18.75500000000011,5.430000000000064,9.429999999999836,0.9354159354159617,0.6546156546156469,1.3166023166023344,0.3811863811863886,0.6619866619866556
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.6,2279.2,148.15,721.37,148.15,721.37,0.06500087750087749,0.316501404001404,2131.05,343.27,1787.78,3000.57,869.52,1212.79,1.4080242134159218,1.6783776527313203,14.24499999999989,13.315000000000055,9.325000000000045,18.75500000000011,5.439999999999941,9.430000000000064,0.9347139347139457,0.6546156546156628,1.3166023166023344,0.38188838188838065,0.6619866619866716
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.61,2293.445,149.07,725.88,149.07,725.88,0.06499828860077307,0.316502030787745,2144.375,347.27,1797.105,3019.325,874.95,1222.22,1.4080209851355292,1.6801049465668396,14.245000000000346,13.324999999999818,9.325000000000045,18.754999999999654,5.430000000000064,9.430000000000064,0.9354159354159,0.654615654615642,1.3166023166022605,0.38118638118637643,0.6619866619866503
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.62,2307.69,150.0,730.38,150.0,730.38,0.065000065000065,0.3164983164983165,2157.69,351.26,1806.43,3038.07,880.38,1231.64,1.4080196877215911,1.681808871641857,14.24499999999989,13.315000000000055,9.325000000000045,18.745000000000346,5.42999999999995,9.420000000000073,0.9347139347139457,0.6546156546156628,1.3159003159003502,0.3811863811863806,0.6612846612846714
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,1.63,2321.935,150.93,734.89,150.93,734.89,0.0650018196030466,0.3164989545357644,2171.005,355.26,1815.745,3056.825,885.82,1241.08,1.4080230123836655,1.6835100743771838,14.24499999999989,13.315000000000055,9.314999999999827,18.754999999999654,5.440000000000055,9.439999999999827,0.9347139347139457,0.6539136539136468,1.3166023166023024,0.38188838188838864,0.6626886626886557
