country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_sek,arbetsgivaravgifter_monthly_sek,grundavdrag_annual_sek,kommunalskatt_annual_sek,statlig_skatt_annual_sek,jobbskatteavdrag_annual_sek,employee_contributions_monthly_sek,employer_contributions_monthly_sek,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_sek,income_tax_monthly_sek,net_after_income_tax_monthly_sek,employer_cost_monthly_sek,social_wedge_monthly_sek,total_wedge_after_income_tax_monthly_sek,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_sek,delta_net_before_income_tax_monthly_sek,delta_net_after_income_tax_monthly_sek,delta_employer_cost_monthly_sek,delta_social_wedge_monthly_sek,delta_total_wedge_after_income_tax_monthly_sek,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.63,125126.1,39314.62,17400.0,453396.58,168222.64,47552.0,0.0,39314.62,0.0,0.3141999950449986,125126.1,47838.94,77287.16,164440.72,39314.62,87153.56,1.3141999950449987,2.1276589798357195,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.3141862489120953,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.64,125470.8,39422.93,17400.0,454660.25,169049.92,47552.0,0.0,39422.93,0.0,0.3142000369807158,125470.8,48013.18,77457.62,164893.73,39422.93,87436.11,1.3142000369807159,2.1288251562596425,344.6999999999971,344.6999999999971,170.45999999999185,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.4945169712793539,1.3142152596461072,0.31421525964606495,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.65,125815.5,39531.23,17400.0,455923.92,169877.2,47552.0,0.0,39531.23,0.0,0.3141999992051854,125815.5,48187.43,77628.07,165346.73,39531.23,87718.66,1.3141999992051854,2.129986356739257,344.6999999999971,344.6999999999971,170.45000000001164,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054543975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.66,126160.2,39639.53,17400.0,457187.59,170704.48,47552.0,0.0,39639.53,0.0,0.31419996163607855,126160.2,48361.67,77798.53,165799.73,39639.53,88001.2,1.3141999616360784,2.131142195103172,344.6999999999971,344.6999999999971,170.45999999999185,453.0,108.29999999999563,282.5399999999936,1.0,0.4945169712793539,1.3141862489121086,0.31418624891208746,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.67,126504.9,39747.84,17400.0,458451.26,171531.76,47552.0,0.0,39747.84,0.0,0.3142000033200295,126504.9,48535.92,77968.98,166252.74,39747.84,88283.76,1.3142000033200294,2.132293381290867,344.6999999999971,344.6999999999971,170.4499999999971,453.0099999999802,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596460228,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.68,126849.6,39856.14,17400.0,459714.93,172359.04,47552.0,0.0,39856.14,0.0,0.31419996594392097,126849.6,48710.16,78139.44,166705.74,39856.14,88566.3,1.314199965943921,2.1334391441761036,344.70000000001164,344.70000000001164,170.4600000000064,453.0,108.30000000000291,282.54000000000815,1.0,0.4945169712793752,1.314186248912053,0.3141862489120953,0.81966927763272
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.69,127194.3,39964.45,17400.0,460978.6,173186.32,47552.0,0.0,39964.45,0.0,0.31420000739026827,127194.3,48884.41,78309.89,167158.75,39964.45,88848.86,1.3142000073902682,2.1345803192930037,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.7,127539.0,40072.75,17400.0,462242.27,174013.6,47552.0,0.0,40072.75,0.0,0.31419997020519214,127539.0,49058.66,78480.34,167611.75,40072.75,89131.41,1.314199970205192,2.1357164099951658,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.71,127883.7,40181.06,17400.0,463505.94,174840.88,47552.0,0.0,40181.06,0.0,0.31420001141662307,127883.7,49232.9,78650.8,168064.76,40181.06,89413.96,1.3142000114166232,2.1368474319396626,344.6999999999971,344.6999999999971,170.4600000000064,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.49451697127939614,1.3142152596461072,0.31421525964606495,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.72,128228.4,40289.36,17400.0,464769.61,175668.16,47552.0,0.0,40289.36,0.0,0.3141999744206431,128228.4,49407.15,78821.25,168517.76,40289.36,89696.51,1.3141999744206432,2.1379737063291944,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.54999999998836,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.8196982883666688
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.73,128573.1,40397.67,17400.0,466033.28,176495.44,47552.0,0.0,40397.67,0.0,0.31420001539979975,128573.1,49581.39,78991.71,168970.77,40397.67,89979.06,1.3142000153998,2.1390949759158273,344.70000000001164,344.70000000001164,170.4600000000064,453.0099999999802,108.30999999999767,282.5500000000029,1.0,0.4945169712793752,1.3142152596459673,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.74,128917.8,40505.97,17400.0,467296.95,177322.72,47552.0,0.0,40505.97,0.0,0.3141999785910092,128917.8,49755.64,79162.16,169423.77,40505.97,90261.61,1.3141999785910092,2.140211560674949,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.75,129262.5,40614.28,17400.0,468560.63,178150.0,47552.0,0.0,40614.28,0.0,0.3142000193404893,129262.5,49929.89,79332.61,169876.78,40614.28,90544.17,1.3142000193404892,2.1413234734115014,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.76,129607.2,40722.58,17400.0,469824.3,178977.28,47552.0,0.0,40722.58,0.0,0.31419998271700955,129607.2,50104.13,79503.07,170329.78,40722.58,90826.71,1.3141999827170097,2.142430223134779,344.6999999999971,344.6999999999971,170.4600000000064,453.0,108.30000000000291,282.54000000000815,1.0,0.49451697127939614,1.3141862489121086,0.31418624891210856,0.8196692776327547
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.77,129951.9,40830.89,17400.0,471087.97,179804.56,47552.0,0.0,40830.89,0.0,0.3142000232393678,129951.9,50278.38,79673.52,170782.79,40830.89,91109.27,1.3142000232393678,2.143532631669845,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.78,130296.6,40939.19,17400.0,472351.64,180631.84,47552.0,0.0,40939.19,0.0,0.31419998679934863,130296.6,50452.62,79843.98,171235.79,40939.19,91391.81,1.3141999867993486,2.144629939539587,344.70000000001164,344.70000000001164,170.45999999999185,453.0,108.30000000000291,282.5399999999936,1.0,0.49451697127933303,1.314186248912053,0.3141862489120953,0.8196692776326778
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.79,130641.3,41047.5,17400.0,473615.31,181459.12,47552.0,0.0,41047.5,0.0,0.31420002709709716,130641.3,50626.87,80014.43,171688.8,41047.5,91674.37,1.314200027097097,2.1457229652201484,344.6999999999971,344.6999999999971,170.4499999999971,453.0099999999802,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596460228,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.8,130986.0,41155.8,17400.0,474878.98,182286.4,47552.0,0.0,41155.8,0.0,0.31419999083871564,130986.0,50801.12,80184.88,172141.8,41155.8,91956.92,1.3141999908387154,2.1468112192722617,344.6999999999971,344.6999999999971,170.45000000001164,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054543975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.81,131330.7,41264.11,17400.0,476142.65,183113.68,47552.0,0.0,41264.11,0.0,0.3142000309143254,131330.7,50975.36,80355.34,172594.81,41264.11,92239.47,1.3142000309143254,2.14789471365562,344.70000000001164,344.70000000001164,170.45999999999185,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.49451697127933303,1.3142152596460517,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.82,131675.4,41372.41,17400.0,477406.32,183940.96,47552.0,0.0,41372.41,0.0,0.3141999948357856,131675.4,51149.61,80525.79,173047.81,41372.41,92522.02,1.3141999948357856,2.1489737635607176,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605454184,1.314186248912164,0.3141862489121218,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.83,132020.1,41480.72,17400.0,478669.99,184768.24,47552.0,0.0,41480.72,0.0,0.3142000346916871,132020.1,51323.85,80696.25,173500.82,41480.72,92804.57,1.3142000346916871,2.150048112520718,344.70000000001164,344.70000000001164,170.4600000000064,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.4945169712793752,1.3142152596460517,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.84,132364.8,41589.02,17400.0,479933.66,185595.52,47552.0,0.0,41589.02,0.0,0.3141999987912194,132364.8,51498.1,80866.7,173953.82,41589.02,93087.12,1.3141999987912194,2.1511180745597387,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.29999999999563,282.54999999998836,1.0,0.4944879605454184,1.314186248912164,0.31418624891210073,0.8196982883667034
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.85,132709.5,41697.32,17400.0,481197.33,186422.8,47552.0,0.0,41697.32,0.0,0.3141999630772477,132709.5,51672.34,81037.16,174406.82,41697.32,93369.66,1.3141999630772476,2.152183269996135,344.70000000001164,344.70000000001164,170.4600000000064,453.0,108.30000000000291,282.54000000000815,1.0,0.4945169712793752,1.314186248912053,0.3141862489120953,0.81966927763272
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.86,133054.2,41805.63,17400.0,482461.0,187250.08,47552.0,0.0,41805.63,0.0,0.31420000270566434,133054.2,51846.59,81207.61,174859.83,41805.63,93652.22,1.3142000027056644,2.1532443818996767,344.70000000001164,344.70000000001164,170.4499999999971,453.0099999999802,108.30999999999767,282.5599999999977,1.0,0.49448796054537664,1.3142152596459673,0.3142152596460517,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.87,133398.9,41913.93,17400.0,483724.67,188077.36,47552.0,0.0,41913.93,0.0,0.31419996716614607,133398.9,52020.84,81378.06,175312.83,41913.93,93934.77,1.314199967166146,2.1543009258269366,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605454184,1.314186248912164,0.3141862489121218,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.88,133743.6,42022.24,17400.0,484988.34,188904.64,47552.0,0.0,42022.24,0.0,0.31420000657975405,133743.6,52195.08,81548.52,175765.84,42022.24,94217.32,1.314200006579754,2.1553529113710463,344.70000000001164,344.70000000001164,170.4600000000064,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.4945169712793752,1.3142152596460517,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.89,134088.3,42130.54,17400.0,486252.01,189731.92,47552.0,0.0,42130.54,0.0,0.31419997121299914,134088.3,52369.33,81718.97,176218.84,42130.54,94499.87,1.3141999712129993,2.156400649690029,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.30000000000291,282.54999999998836,1.0,0.4944879605454184,1.314186248912164,0.3141862489121218,0.8196982883667034
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.9,134433.0,42238.85,17400.0,487515.68,190559.2,47552.0,0.0,42238.85,0.0,0.3142000104141096,134433.0,52543.57,81889.43,176671.85,42238.85,94782.42,1.3142000104141096,2.157443885004451,344.70000000001164,344.70000000001164,170.45999999999185,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.49451697127933303,1.3142152596460517,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.91,134777.7,42347.15,17400.0,488779.35,191386.48,47552.0,0.0,42347.15,0.0,0.3141999752184523,134777.7,52717.82,82059.88,177124.85,42347.15,95064.97,1.3141999752184523,2.1584829273452506,344.70000000001164,344.70000000001164,170.45000000001164,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605454189,1.314186248912053,0.3141862489120953,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.92,135122.4,42455.46,17400.0,490043.02,192213.76,47552.0,0.0,42455.46,0.0,0.3142000142093391,135122.4,52892.07,82230.33,177577.86,42455.46,95347.53,1.314200014209339,2.159517783766647,344.69999999998254,344.69999999998254,170.4499999999971,453.0099999999802,108.30999999999767,282.5599999999977,1.0,0.4944879605454184,1.314215259646078,0.3142152596460782,0.819727299100702
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.93,135467.1,42563.76,17400.0,491306.69,193041.04,47552.0,0.0,42563.76,0.0,0.31419997918313747,135467.1,53066.31,82400.79,178030.86,42563.76,95630.07,1.3141999791831376,2.1605479753288774,344.70000000001164,344.70000000001164,170.45999999999185,453.0,108.30000000000291,282.54000000000815,1.0,0.49451697127933303,1.314186248912053,0.3141862489120953,0.81966927763272
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.94,135811.8,42672.07,17400.0,492570.36,193868.32,47552.0,0.0,42672.07,0.0,0.3142000179660383,135811.8,53240.56,82571.24,178483.87,42672.07,95912.63,1.3142000179660385,2.161574296328843,344.69999999998254,344.69999999998254,170.45000000001164,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605454606,1.3142152596461627,0.3142152596460782,0.819727299100702
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.95,136156.5,42780.37,17400.0,493834.03,194695.6,47552.0,0.0,42780.37,0.0,0.3141999831076739,136156.5,53414.8,82741.7,178936.87,42780.37,96195.17,1.3141999831076738,2.162596006608518,344.70000000001164,344.70000000001164,170.45999999999185,453.0,108.30000000000291,282.5399999999936,1.0,0.49451697127933303,1.314186248912053,0.3141862489120953,0.8196692776326778
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.96,136501.2,42888.68,17400.0,495097.7,195522.88,47552.0,0.0,42888.68,0.0,0.314200021684791,136501.2,53589.05,82912.15,179389.88,42888.68,96477.73,1.3142000216847909,2.1636138973600367,344.70000000001164,344.70000000001164,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.49448796054537664,1.3142152596460517,0.3142152596460517,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.97,136845.9,42996.98,17400.0,496361.37,196350.16,47552.0,0.0,42996.98,0.0,0.31419998699266843,136845.9,53763.29,83082.61,179842.88,42996.98,96760.27,1.3141999869926684,2.1646272306563317,344.69999999998254,344.69999999998254,170.4600000000064,453.0,108.30000000000291,282.54000000000815,1.0,0.494516971279417,1.314186248912164,0.3141862489121218,0.8196692776327893
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.98,137190.6,43105.29,17400.0,497625.04,197177.44,47552.0,0.0,43105.29,0.0,0.3142000253661694,137190.6,53937.54,83253.06,180295.89,43105.29,97042.83,1.3142000253661694,2.1656367946115136,344.70000000001164,344.70000000001164,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.49448796054537664,1.3142152596460517,0.3142152596460517,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),3.99,137535.3,43213.59,17400.0,498888.71,198004.72,47552.0,0.0,43213.59,0.0,0.3141999908387155,137535.3,54111.79,83423.51,180748.89,43213.59,97325.38,1.3141999908387154,2.1666421132364246,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.29999999999563,282.5500000000029,1.0,0.4944879605454184,1.314186248912164,0.31418624891210073,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.0,137880.0,43321.9,17400.0,500152.38,198832.0,47552.0,0.0,43321.9,0.0,0.31420002901073396,137880.0,54286.03,83593.97,181201.9,43321.9,97607.93,1.3142000290107339,2.1676431924455795,344.70000000001164,344.70000000001164,170.4600000000064,453.0099999999802,108.31000000000495,282.54999999998836,1.0,0.4945169712793752,1.3142152596459673,0.3142152596460728,0.8196982883666343
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.01,138224.7,43430.2,17400.0,501416.05,199659.28,47552.0,0.0,43430.2,0.0,0.31419999464639825,138224.7,54460.28,83764.42,181654.9,43430.2,97890.48,1.314199994646398,2.1686403367921607,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.29999999999563,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.3141862489120742,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.02,138569.4,43538.51,17400.0,502679.72,200486.56,47552.0,0.0,43538.51,0.0,0.31420003261903423,138569.4,54634.52,83934.88,182107.91,43538.51,98173.03,1.3142000326190344,2.1696332919043906,344.69999999998254,344.69999999998254,170.4600000000064,453.0100000000093,108.31000000000495,282.5500000000029,1.0,0.494516971279417,1.3142152596461627,0.3142152596460993,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.03,138914.1,43646.81,17400.0,503943.39,201313.84,47552.0,0.0,43646.81,0.0,0.31419999841628743,138914.1,54808.77,84105.33,182560.91,43646.81,98455.58,1.3141999984162875,2.170622361270088,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.29999999999563,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.3141862489120742,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.04,139258.8,43755.11,17400.0,505207.06,202141.12,47552.0,0.0,43755.11,0.0,0.3141999643828613,139258.8,54983.02,84275.78,183013.91,43755.11,98738.13,1.3141999643828612,2.171607429797742,344.69999999998254,344.69999999998254,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605454184,1.314186248912164,0.3141862489121218,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.05,139603.5,43863.42,17400.0,506470.73,202968.4,47552.0,0.0,43863.42,0.0,0.3142000021489432,139603.5,55157.26,84446.24,183466.92,43863.42,99020.68,1.314200002148943,2.1725883828575436,344.70000000001164,344.70000000001164,170.4600000000064,453.0100000000093,108.30999999999767,282.54999999998836,1.0,0.4945169712793752,1.3142152596460517,0.3142152596460517,0.8196982883666343
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.06,139948.2,43971.72,17400.0,507734.4,203795.68,47552.0,0.0,43971.72,0.0,0.3141999682739757,139948.2,55331.51,84616.69,183919.92,43971.72,99303.23,1.3141999682739758,2.173565522357351,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.3141862489120953,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.07,140292.9,44080.03,17400.0,508998.07,204622.96,47552.0,0.0,44080.03,0.0,0.3142000058449144,140292.9,55505.75,84787.15,184372.93,44080.03,99585.78,1.3142000058449144,2.1745385945865614,344.69999999998254,344.69999999998254,170.45999999999185,453.0099999999802,108.30999999999767,282.5500000000029,1.0,0.4945169712793748,1.314215259646078,0.3142152596460782,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.08,140637.6,44188.33,17400.0,510261.74,205450.24,47552.0,0.0,44188.33,0.0,0.3141999721269419,140637.6,55680.0,84957.6,184825.93,44188.33,99868.33,1.3141999721269417,2.175507900411499,344.70000000001164,344.70000000001164,170.45000000001164,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605454189,1.314186248912053,0.3141862489120953,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.09,140982.3,44296.64,17400.0,511525.41,206277.52,47552.0,0.0,44296.64,0.0,0.31420000950473925,140982.3,55854.24,85128.06,185278.94,44296.64,100150.88,1.3142000095047395,2.176473186397059,344.69999999998254,344.69999999998254,170.45999999999185,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.4945169712793748,1.3142152596461627,0.3142152596460782,0.8196982883667456
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.1,141327.0,44404.94,17400.0,512789.08,207104.8,47552.0,0.0,44404.94,0.0,0.3141999759423182,141327.0,56028.49,85298.51,185731.94,44404.94,100433.43,1.3141999759423182,2.177434752377269,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.30000000000291,282.54999999998836,1.0,0.49448796054537664,1.314186248912053,0.3141862489120953,0.8196982883666343
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.11,141671.7,44513.25,17400.0,514052.75,207932.08,47552.0,0.0,44513.25,0.0,0.3142000131289453,141671.7,56202.74,85468.96,186184.95,44513.25,100715.99,1.3142000131289453,2.1783926000737575,344.70000000001164,344.70000000001164,170.45000000001164,453.0100000000093,108.30999999999767,282.5600000000122,1.0,0.4944879605454189,1.3142152596460517,0.3142152596460517,0.819727299100675
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.12,142016.4,44621.55,17400.0,515316.42,208759.36,47552.0,0.0,44621.55,0.0,0.314199979720652,142016.4,56376.98,85639.42,186637.95,44621.55,100998.53,1.314199979720652,2.1793462636715666,344.69999999998254,344.69999999998254,170.45999999999185,453.0,108.30000000000291,282.5399999999936,1.0,0.4945169712793748,1.314186248912164,0.3141862489121218,0.8196692776327471
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.13,142361.1,44729.86,17400.0,516580.09,209586.64,47552.0,0.0,44729.86,0.0,0.3142000167180501,142361.1,56551.23,85809.87,187090.96,44729.86,101281.09,1.31420001671805,2.1802965090146396,344.70000000001164,344.70000000001164,170.4499999999971,453.0099999999802,108.30999999999767,282.5599999999977,1.0,0.49448796054537664,1.3142152596459673,0.3142152596460517,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),4.14,142705.8,44838.16,17400.0,517843.76,210413.92,47552.0,0.0,44838.16,0.0,0.3141999834624802,142705.8,56725.47,85980.33,187543.96,44838.16,101563.63,1.3141999834624802,2.1812426167706036,344.69999999998254,344.69999999998254,170.4600000000064,453.0,108.30000000000291,282.54000000000815,1.0,0.494516971279417,1.314186248912164,0.3141862489121218,0.8196692776327893
